source,inst_acc_num,country,state,county,island,locality,collector,order,family,subfamily,genus,subgenus,specificEp,subspecies,scientificName,original_date,month_arabic,day_arabic,year,TO Date Collected,day_messy,month_messy,Drawer,Survey,Sex,Collecting Remarks,Type,Curation Remarks,Stage,Elevation
LACM,LACM ENT 377461,USA,CA,Santa Barbara,Santa Barbara,,S. Bennett,Hymenoptera,Apidae,,Tetralonia,,actuosa,,Tetralonia actuosa,28.iii.1982,3,28,1982,,28,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377462,USA,CA,Santa Barbara,Santa Barbara,,G. P. Kanakoff,Hymenoptera,Apidae,,Tetralonia,,actuosa,,Tetralonia actuosa,20.iii.1940,3,20,1940,,20,iii,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377463,USA,CA,Santa Barbara,Santa Barbara,,G. P. Kanakoff,Hymenoptera,Apidae,,Tetralonia,,actuosa,,Tetralonia actuosa,20.iii.1940,3,20,1940,,20,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377464,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377465,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377466,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377467,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377468,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377469,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377470,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377471,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,16.iii.1941,3,16,1941,,16,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377472,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,16.iii.1941,3,16,1941,,16,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377473,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,16.iii.1941,3,16,1941,,16,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377474,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,16.iii.1941,3,16,1941,,16,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377475,USA,CA,Santa Barbara,Santa Cruz,,Peggy McCain,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,19.iv.1975,4,19,1975,,19,iv,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377476,USA,CA,Santa Barbara,Santa Rosa,,C. Henne,Hymenoptera,Apidae,,Tetralonia,,edwardsii,,Tetralonia edwardsii,1.iv.1941,4,1,1941,,1,iv,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377477,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377478,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377479,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,11.viii.1981,8,11,1981,,11,viii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377480,USA,CA,Santa Barbara,Santa Barbara,,L. M. Martin,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377481,USA,CA,Santa Barbara,Santa Barbara,,D. Meadows,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377482,USA,CA,Santa Barbara,Santa Barbara,,L. M. Martin,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377483,USA,CA,Santa Barbara,Santa Barbara,,D. Meadows,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377484,USA,CA,Santa Barbara,Santa Barbara,,D. Meadows,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377485,USA,CA,Santa Barbara,Santa Barbara,,D. Meadows,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377486,USA,CA,Santa Barbara,Santa Barbara,,L. M. Martin,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377487,USA,CA,Santa Barbara,Santa Barbara,,D. Meadows,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377488,USA,CA,Santa Barbara,Santa Barbara,,L. M. Martin,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377489,USA,CA,Santa Barbara,Santa Barbara,,L. M. Martin,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,18.iii.1940,3,18,1940,,18,iii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377490,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377491,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377492,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377493,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377494,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377495,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377496,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377497,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377498,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377499,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377500,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377501,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377502,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377503,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377504,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377505,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377506,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377507,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377508,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377509,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377510,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377511,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377512,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377513,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377514,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377515,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377516,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377517,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377518,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377519,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377520,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377521,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377522,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377523,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377524,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377525,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377526,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377527,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377528,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377529,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,Ageniella,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377530,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377531,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377532,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377533,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377534,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377535,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377536,USA,CA,Ventura,San Nicolas,,S. Miller & K. Cheesman,Hymenoptera,Halictidae,,Agapostmon,,angelicus,,Agapostmon angelicus,29.xii.1979,12,29,1979,,29,xii,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377537,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377538,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377539,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377540,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377541,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377542,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377543,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377544,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377545,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377546,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377547,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377548,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377549,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377550,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,17.x.1980,10,17,1980,,17,x,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377551,USA,CA,Los Angeles,Santa Catalina,,Bennett et al,Hymenoptera,Colletidae,,Colletes,,hyalinus,,Colletes hyalinus,30.v.1981,5,30,1981,,30,v,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377552,USA,CA,Los Angeles,Santa Catalina,,S. E. Miller,Hymenoptera,Andrenidae,,Andrena,,cerasifolii,,Andrena cerasifolii,21.ii.1981,2,21,1981,,21,ii,26S-04686,Channel Islands Survey,M,,,,,
LACM,LACM ENT 377553,USA,CA,Los Angeles,Santa Catalina,,S. E. Miller,Hymenoptera,Apidae,,Apis,,mellifera,,Apis mellifera,21.ii.1981,2,21,1981,,21,ii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377554,USA,CA,Los Angeles,Santa Catalina,,S. E. Miller,Hymenoptera,Apidae,,Apis,,mellifera,,Apis mellifera,21.ii.1981,2,21,1981,,21,ii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377555,USA,CA,Los Angeles,Santa Catalina,,S. E. Miller,Hymenoptera,Apidae,,Apis,,mellifera,,Apis mellifera,21.ii.1981,2,21,1981,,21,ii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377556,USA,CA,Los Angeles,Santa Catalina,,S. E. Miller,Hymenoptera,Apidae,,Apis,,mellifera,,Apis mellifera,21.ii.1981,2,21,1981,,21,ii,26S-04686,Channel Islands Survey,F,,,,,
LACM,LACM ENT 377557,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Apidae,,Bombus,,edwardsii,,Bombus edwardsii,17.x.1986,10,17,1986,,17,x,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377558,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Apidae,,Bombus,,edwardsii,,Bombus edwardsii,17.1.1987,1,17,1987,,17,1,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377559,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Apidae,,Bombus,,edwardsii,,Bombus edwardsii,16.iii.1988,3,16,1988,,16,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377560,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Apidae,,Bombus,,edwardsii,,Bombus edwardsii,8.iii.1941,3,8,1941,,8,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377561,USA,CA,Santa Barbara,Santa Cruz,,J. C. von Bloeker,Hymenoptera,Apidae,,Bombus,,edwardsii,,Bombus edwardsii,22.iii.1941,3,22,1941,,22,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377562,USA,CA,Santa Barbara,Santa Cruz,,J. C. von Bloeker,Hymenoptera,Apidae,,Bombus,,edwardsii,,Bombus edwardsii,22.iii.1941,3,22,1941,,22,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377563,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Bombus,,edwardsii,,Bombus edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377564,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Apidae,,Bombus,,edwardsii,,Bombus edwardsii,17.iii.1941,3,17,1941,,17,iii,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377565,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Apidae,,Habropoda,,depressa,,Habropoda depressa,5.v.1989,5,5,1989,,5,v,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377566,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Megachilidae,,Anthidium,,palliventre,,Anthidium palliventre,22.vi.1979,6,22,1979,,22,vi,26S-04686,Channel Islands Survey,,,,,,
LACM,LACM ENT 377567,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Braconidae,,Iphiaulax,,,,Iphiaulax ,22.vi.1979,6,22,1979,,22,vi,26S-04687,Channel Islands Survey,,,,,,
LACM,LACM ENT 377568,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Braconidae,,Phanerotoma,,,,Phanerotoma ,10.x.1982,10,10,1982,,10,x,26S-04687,Channel Islands Survey,,,,,,
LACM,LACM ENT 377569,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,,,,,,, ,17.x.1980,10,17,1980,,17,x,26S-04687,Channel Islands Survey,,,,,,
