ORDER,FAMILY,GENUS,SPECIES,DESCRIBER,YEAR,XREF,AUTHOR,YRPUBL,PUBL,VOL,PAGE,PAGE2,IDYRQUAL,MUSEUM,SOURCE,ANA,BAR,CAT,CLE,COR,CRU,GUA,MIG,NIC,ROS,NO,SO,COLLECTOR,MONTH,YRCOLL,NOSPEC,ECOLOGY,NOTES
Acari,Scheloribatidae,Scheloribates,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,168,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Scutacaridae,undetermined,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Smarididae,Fessonia,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Sphaerochthonidae,Sphaerochthonius,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,168,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Stigmaeidae,Eustigmaeus,modiola,(Summers & Price),1961,as Ledermuelleria,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Stigmaeidae,Eustigmaeus,nr. pectinata,(Ewing),1917,as Ledermuelleria,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Stigmaeidae,Eustigmaeus,plumifer,(Halbert),1923,as Ledermuelleria,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Stigmaeidae,Ledermuelleria,segnis,(Koch),1836,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Stigmaeidae,Stigmaeus,nr. mimus,Summers,1962,as Ledermuelleria,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Tarsonemidae,undetermined,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Tectocepheidae,Tectocepheus,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,168,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Tegoribatidae,Lepidozetes,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,168,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Tenuipalpidae,undetermined,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Tetranychidae,Bryobia,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Trombiculidae,Acomatacarus,arizonensis,Ewing,1942,,Bennett,1988,Bull. Soc. Vector Ecol.,12,534,-538,,,,,,x,,,,,,,,,,Bennett,0,,,Uta stansburiana as host,Cape Canyon
Acari,Trombiculidae,Euschoengastia,ambocalis,Wrenn & Loomis,1973,,Bennett,1988,Bull. Soc. Vector Ecol.,12,534,-538,,,,,,x,,,,,,,,,,Bennett,0,,,,
Acari,Trombiculidae,Euschoengastia,ambocalis,Wrenn & Loomis,1973,,"Bennett, S.",1993,Third Calif. Is. Symp.,,168,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Trombiculidae,Euschoengastia,numerosa,Wrenn & Loomis,1974,,Bennett,1988,Bull. Soc. Vector Ecol.,12,534,-538,,,,,,x,,,,,,,,,,Bennett,0,,,,
Acari,Trombiculidae,Euschoengastia,numerosa,Wrenn & Loomis,1974,,"Bennett, S.",1993,Third Calif. Is. Symp.,,168,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Trombiculidae,Euschoengastoides,nr. neotomae,Loomis,1971,,Bennett,1988,Bull. Soc. Vector Ecol.,12,534,-538,,,,,,x,,,,,,,,,,Bennett,0,,,Spermophilus beecheyi,
Acari,Trombiculidae,Eutrombicula,belkini,(Gould),1950,,Powder & Loomis,1962,J. Parasit.,48,204,-208,,,,x,,,,,,,,,,,,,0,,,found on Gerrhonotus multicari,
Acari,Trombiculidae,Eutrombicula,belkini,(Gould),1950,,Bennett,1988,Bull. Soc. Vector Ecol.,12,534,-538,,,,,,x,,,,,,,,,,Bennett,0,,,Uta stansburiana as host,
Acari,Trombiculidae,Eutrombicula,belkini,(Gould),1950,,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,61,,,,,,x,,,,,,,,,,,,,,,found on lizards,
Acari,Trombiculidae,Eutrombicula,n. sp.,,,,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,61,,,,,,x,,,,,,,,,,,,,,,found on lizards,"det. Loomis, 1981"
Acari,Trombiculidae,Kayella,lacerta,(Brennan),1948,,Powder & Loomis,1962,J. Parasit.,48,204,-208,,,,x,,,,,,,,,,,,,0,,,found on Gerrhonotus multicari,
Acari,Trombiculidae,Kayella,lacerta,(Brennan),1948,,Bennett,1988,Bull. Soc. Vector Ecol.,12,534,-538,,,,,,x,,,,,,,,,,Bennett,0,,,,
Acari,Trombidiidae,nr. Parathrombium,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Uropodidae,undetermined,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Xenillidae,Xenillus,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,168,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Zerconidae,Amerozercon,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,166,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Acari,Zerconidae,Microzercon,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,166,,,,,,,x,,,,,,,,,,,0,,,,
Acari,undetermined,,sp.,,,,"Bennett, S.",1993,Third Calif. Is. Symp.,,167,,,,,,,x,,,,,,,,,,,0,,,,L. floribundus litter
Aganeae,Salticidae,Phidippus,spp.,,,,"De Vol, J. & Goeden, R.",1973,Environ. Ent.,2,239,,,,,,,,,,x,,,,,,,,,,,,det. E. I. Schlinger
Anoplura,Haematopinidae,Haematopinus,suis,(Linnaeus),1758,,Kim et al.,1986,The Sucking Lice of N. Amer.,,1,-241,,,,,,x,,,,,,,,,,,0,,,Host: Sus scrofa (pig),
Anoplura,Linognathidae,Solenopotes,ferrisi,(Fahrenholz),1919,,Kim et al.,1986,The Sucking Lice of N. Amer.,,1,-241,,,,,,x,,,,,,,,,,,0,,,Host: Odocioleus sp. (deer),
Araneae,Agelenidae,Agelena,californica,Banks,,see Calilena SYN,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
Araneae,Agelenidae,Agelena,rua,Chamberlin,1920,see Rualena SYN,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
Araneae,Agelenidae,Agelena,sp.,,,MISID as naevia,Chamberlin,1920,Pom. Coll. J. Ent. & Zool.,12,24,-26,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Agelenidae,Agelena,sp.,,,MISID as naevia,Moles & Johnson,1921,Pom. Coll. J. Ent. & Zool.,13,39,-49,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Agelenidae,Agelena,sp.,,,MISID,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,,,,,,x,,,,,,0,,,,possibly A. rua Chamberlin
Araneae,Agelenidae,Agelena,sp.,,,MISID,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,,x,,,,,x,,,,,0,,,,
Araneae,Agelenidae,Calilena,angelena,Chamberlin & Ivie,1941,,Chamberlin & Ivie,1941,Ann. Ent. Soc. Amer.,34,585,-628,,,,,,,,,x,,,,,,,R. V. Chamberlin,4,1913,,,not endemic
Araneae,Agelenidae,Calilena,californica,(Banks),1897,as Agelena,Chamberlin,1920,Pom. Coll. J. Ent. & Zool.,12,25,-26,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Agelenidae,Calilena,saylori,Chamberlin & Ivie,1941,,Chamberlin & Ivie,1941,Ann. Ent. Soc. Amer.,34,585,-628,,,,,,,,,x,,,,,,,R. V. Chamberlin,4,1913,,,not endemic
Araneae,Agelenidae,Hololena,barbarana,Chamberlin & Ivie,1942,,Chamberlin & Ivie,1942,Ann. Ent. Soc. Amer.,35,203,-241,,,,,,,,,x,,,,,,,R. V. Chamberlin,4,1913,,,not endemic
Araneae,Agelenidae,Hololena,pacifica,(Banks),1896,as Agelena,Banks,1904,Proc. Calif. Acad. Sci. ser.3,3,340,,,,,,,x,,,,,,,,,,Baker,0,,,,
Araneae,Agelenidae,Hololena,pacifica,(Banks),1896,as Agelena,Baker,1905,Bull. S. Calif. Acad. Sci.,4,58,,,,,,,x,,,,,,,,,,Baker,3,1904,,,
Araneae,Agelenidae,Hololena,pacifica,(Banks),1896,as Agelena,Moles & Johnson,1921,Pom. Coll. J. Ent. & Zool.,13,39,-49,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Agelenidae,Hololena,pacifica,(Banks),1896,as Agelena,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,x,,,,,,,,,,,0,,,,thought to be A. curta McCook
Araneae,Agelenidae,Rualena,alleni,Chamberlin & Ivie,1942,,Chamberlin & Ivie,1942,Ann. Ent. Soc. Amer.,35,203,-241,,,,,,,,,,,,x,,,,H. Allen,7,1938,,,
Araneae,Agelenidae,Rualena,cockerelli,Chamberlin & Ivie,1942,,Chamberlin & Ivie,1942,Ann. Ent. Soc. Amer.,35,203,-241,,,,,,,,,,,x,,,,,Cockerell,7,1938,,,
Araneae,Agelenidae,Rualena,cruzana,Chamberlin & Ivie,1942,,Chamberlin & Ivie,1942,Ann. Ent. Soc. Amer.,35,203,-241,,,,,,,,,x,,,,,,,R. V. Chamberlin,3,1913,,,
Araneae,Agelenidae,Rualena,rua,(Chamberlin),1920,as Agelena,Chamberlin,1920,Pom. Coll. J. Ent. & Zool.,12,1,-23,,MCZ,hol,,,x,,,,,,,,,,W. A. Hilton,8,1918,,,
Araneae,Agelenidae,Rualena,rua,(Chamberlin),1920,,Chamberlin & Ivie,1942,Ann. Ent. Soc. Amer.,35,203,-241,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Agelenidae,Tegenaria,domestica,(Clerck),1757,as derhamii JRSYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,,,,,,x,,,,,,0,,,,
Araneae,Amaurobiidae,Amaurobius,latescens,(Chamberlin),1919,,Leech,1972,Mem. Ent. Soc. Can.,84,79,,,,,,,,,,x,,,,,,,,0,,,,
Araneae,Anyphaenidae,Anyphaena,sp.,,,MISID??,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,,,x,,,,,,,,8,,,,
Araneae,Araneidae,Aculepeira,packardi,(Thorell),1875,,Levi,1977,Bull. Mus. Comp. Zool.,148,226,,,,,,,,,,,,,,,,,,0,,,,island record unknown
Araneae,Araneidae,Araneus,andrewsi,(Archer),1951,,Levi,1971,Bull. Mus. Comp. Zool.,141,143,,,,map,,,,,,,,,,,,x,,0,,,,
Araneae,Araneidae,Araneus,gemma,(McCook),1888,as Epeira,Banks,1904,Proc. Calif. Acad. Sci. ser.3,3,348,,,,,,,,,,,,,,x,,,,5,1904,,,
Araneae,Araneidae,Araneus,gemma,(McCook),1888,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,,,,,,,x,,,Banks,0,,,,
Araneae,Araneidae,Araneus,montereyensis,(Archer),1951,,Levi,1973,Bull. Mus. Comp. Zool.,145,473,-552,,,map,,,,,,x,,,,,,,,0,,,,
Araneae,Araneidae,Araneus,sp.,,,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,x,,,,,,,,,,,0,,,,probably A. bispinosa Keyserli
Araneae,Araneidae,Argiope,argentata,(Fabricius),1775,,Howard,1889,Proc. U. S. Nat. Mus.,12,185,-216,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Araneidae,Argiope,argentata,(Fabricius),1775,,Banks,1904,Proc. Calif. Acad. Sci. ser.3,3,350,,,,,,,,,,,,,,x,,,Eisen,7,1904,,,
Araneae,Araneidae,Argiope,argentata,(Fabricius),1775,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,x,,,,,,x,,,"Scott, Banks",0,,,,
Araneae,Araneidae,Argiope,argentata,(Fabricius),1775,,Levi,1968,Bull. Mus. Comp. Zool.,136,345,-349,,,map,,,,,,,,,,,,x,,0,,,,
Araneae,Araneidae,Cyclosa,turbinata,(Walckenaer),1841,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,x,,,,,,,,,Scott,0,,,,
Araneae,Araneidae,Eustala,conchlea,(McCook),1888,,Levi,1977,Bull. Mus. Comp. Zool.,145,473,-552,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Araneidae,Hypsosinga,funebris,(Keyserling),1893,as singaeformis,Levi,1972,Psyche,78,246,-248,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Araneidae,Metepeira,crassipes,Chamberlin & Ivie,1942,,Levi,1977,Bull. Mus. Comp. Zool.,148,194,,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Araneidae,Metepeira,foxi,Gertsch & Ivie,1942,,Levi,1977,Bull. Mus. Comp. Zool.,148,197,,,,,,,,,,,,,,,,,,0,,,,island record unknown
Araneae,Araneidae,Metepeira,gosoga,Chamberlin & Ivie,1935,as labyrinthea,Banks,1904,Proc. Calif. Acad. Sci. ser.3,3,347,,,,,,,,,,,,,,x,,,Eisen,7,1904,,,
Araneae,Araneidae,Metepeira,gosoga,Chamberlin & Ivie,1935,,Cockerell,1937,Pan-Pac. Ent.,13,151,,,,,,,,,,,,,,,,,,0,,,Prince Island,
Araneae,Araneidae,Metepeira,gosoga,Chamberlin & Ivie,1935,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,x,,,,,x,,,,,0,,,found on Opuntia littoralis,recorded on ROS as Epeira laby
Araneae,Araneidae,Metepeira,grinnelli,(Coolidge),1910,,Levi,1977,Bull. Mus. Comp. Zool.,148,194,,,,,,,,,,,,x,,,,,,0,,,,
Araneae,Araneidae,Metepeira,ventura,Chamberlin & Ivie,1942,,Levi,1977,Bull. Mus. Comp. Zool.,148,194,,,,,,,x,x,,,,,,,,,,0,,,,
Araneae,Araneidae,Neoscona,oaxacensis,(Keyserling),1864,,Berman & Levi,1971,Bull. Mus. Comp. Zool.,141,465,-500,,,map,,,,,,,,,,,,x,,0,,,,
Araneae,Araneidae,Tetragnatha,versicolor,Walckenaer,1841,as extensa MISID?,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,x,,,,,,,,,,,0,,,,
Araneae,Clubionidae,Cheiracanthium,inclusum,(Hentz),1847,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,x,,,,,,,,,,,8,,,,
Araneae,Corinnidae,Trachelas,pacificus,Chamberlin & Ivie,1935,MISID as tranquillus,Chamberlin,1920,Pom. Coll. J. Ent. & Zool.,12,24,-26,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Corinnidae,Trachelas,pacificus,Chamberlin & Ivie,1935,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,x,,,,,,,,,,Vickers,0,,,,
Araneae,Corinnidae,Trachelas,pacificus,Chamberlin & Ivie,1935,,Platnick & Shadab,1974,Amer. Mus. Nov.,2553,1,-34,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Ctenizidae,Bothriocyrtum,californicum,(O. P. Cambridge),1874,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,x,,,,,,,,,,,0,,,,
Araneae,Cyrtaucheniidae,Actinoxia,versicolor,(Simon),1891,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,,x,,,,,,,,,Scott & Cockerell,0,1938,,,
Araneae,Cyrtaucheniidae,Aptostichus,clathratus,(Simon),1892,,Simon,1892,Actes Soc. Linn. Bordeaux,44,307,-326,,,,,,,,,,,,,x,,,,0,,,,
Araneae,Cyrtaucheniidae,Aptostichus,clathratus,(Simon),1892,as Theraphosidae,Smith,1908,Ann. Ent. Soc. Amer.,1,207,-249,,,,,,,,,,,,,x,,,,0,,,,
Araneae,Dictynidae,Dictyna,calcarata,Banks,1904,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,,,,,,x,,,,,,0,,,,
Araneae,Dictynidae,Dictyna,olympiana,Chamberlin,1919,as D. sp.,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,x,,,,,,,,,,,0,,,,
Araneae,Dictynidae,Dictyna,olympiana,Chamberlin,1919,,Chamberlin & Gertsch,1958,Bull. Amer. Mus. Nat. Hist.,116,135,,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Dictynidae,Dictyna,serena,Chamberlin & Gertsch,1958,,Chamberlin & Gertsch,1958,Bull. Amer. Mus. Nat. Hist.,116,134,,,,,,x,,,,,,,,,,,,0,,,,
Araneae,Filistatidae,Filistata,geophila,Chamberlin & Ivie,1935,,Chamberlin & Ivie,1935,Bull. Univ. Utah,26,1,-79,,,,,,,,,x,,,,,,,,0,,,,
Araneae,Filistatidae,Filistata,geophila,Chamberlin & Ivie,1935,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,,,,x,,,,,,,,0,,,,
Araneae,Filistatidae,Kukulcania,hibernalis,(Hentz),1842,"as F. capitata, MISID?",Howard,1889,Proc. U. S. Nat. Mus.,12,185,-216,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Drassodes,angulus,Platnick & Shadab,1976,MISID as celes,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,x,,,,,,,,,Raymenton,0,,,,
Araneae,Gnaphosidae,Drassodes,angulus,Platnick & Shadab,1976,,Platnick & Shadab,1976,Amer. Mus. Nov.,2593,1,-29,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Drassodes,angulus,Platnick & Shadab,1976,,Platnick,1984,J. Arachnol.,11,453,,,,,x,,,x,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Drassyllus,barbus,Platnick,1984,,Platnick,1984,J. Arachnol.,11,453,-455,,,,,x,,,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Drassyllus,insularis,(Banks),1900,as Callilepis,Banks,1904,Proc. Calif. Acad. Sci. ser.3,3,337,,,,,,,,,,,x,,,,,,Banks,6,1900,,,
Araneae,Gnaphosidae,Drassyllus,insularis,(Banks),1900,as irritans SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,x,,x,,,,,,,,0,,,,
Araneae,Gnaphosidae,Drassyllus,insularis,(Banks),1900,MISID as apachus,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,,,,,x,x,,,,,0,,,,
Araneae,Gnaphosidae,Drassyllus,insularis,(Banks),1900,,Platnick & Shadab,1982,Bull. Amer. Mus. Nat. Hist.,173,75,-77,,,map,,,x,x,,x,,x,x,,,,,0,,,,
Araneae,Gnaphosidae,Drassyllus,insularis,(Banks),1900,,Platnick,1984,J. Arachnol.,11,453,,,,,,,x,x,,x,,x,x,x,,,,0,,,,
Araneae,Gnaphosidae,Drassyllus,irritans,(Chamberlin),1920,,Chamberlin,1922,Proc. Biol. Soc. Wash.,35,158,,,,,,,,,,x,,,,,,,,0,,,,
Araneae,Gnaphosidae,Drassyllus,sp.,,,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,,,,,x,,,,,,0,,,,
Araneae,Gnaphosidae,Drassylus,barbus,Platnick,1984,,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,75,,,,,,x,,,,,,,,,,,,,,,lizard food,
Araneae,Gnaphosidae,Gnaphosa,californica,Banks,1904,,Chamberlin,1922,Proc. Biol. Soc. Wash.,35,158,,,,,,,,,,x,,,,,,,,0,,,,
Araneae,Gnaphosidae,Gnaphosa,californica,Banks,1904,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,,,x,,,,x,,,Chamberlin,0,,,,
Araneae,Gnaphosidae,Gnaphosa,californica,Banks,1904,,Platnick & Shadab,1975,Bull. Amer. Mus. Nat. Hist.,155,57,,,,,,,,,,x,,,,,,,,0,,,,
Araneae,Gnaphosidae,Gnaphosa,maritima,Platnick & Shadab,1975,,Platnick & Shadab,1975,Bull. Amer. Mus. Nat. Hist.,155,1,-66,,,,,,x,,,x,,,x,,,,,0,,,,
Araneae,Gnaphosidae,Gnaphosa,maritima,Platnick & Shadab,1975,,Straughan & Hadley,1980,The Calif. Isls.: Proc. Multi.,,392,,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Gnaphosa,maritima,Platnick & Shadab,1975,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,378,,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Gnaphosa,maritima,Platnick & Shadab,1975,,Platnick,1984,J. Arachnol.,11,453,,,,,,,x,,,x,,,x,x,,,,0,,,,
Araneae,Gnaphosidae,Gnaphosa,sp.,,,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,378,,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Haplodrassus,signifer,(Koch),1839,as Zelotes pacifica SYN,Banks,1904,Proc. Calif. Acad. Sci. ser.3,3,337,,,,,,,,,,,,,,x,,,Eisen,7,1904,,,
Araneae,Gnaphosidae,Haplodrassus,signifer,(Koch),1839,as Zelotes pacificus SYN,Moles & Johnson,1921,Pom. Coll. J. Ent. & Zool.,13,39,-49,,,,,,,,,,,,,x,,,,0,,,,
Araneae,Gnaphosidae,Haplodrassus,signifer,(Koch),1839,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,,,,,,,x,,,,0,,,,
Araneae,Gnaphosidae,Haplodrassus,signifer,(Koch),1839,,Platnick,1984,J. Arachnol.,11,453,,,,,,,,,,,,,x,x,,,,0,,,,
Araneae,Gnaphosidae,Herpyllus,hesperolus,Chamberlin,1928,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,x,,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Herpyllus,propinquus,(Keyserling),1887,,Platnick,1984,J. Arachnol.,11,453,,,,,x,,x,,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Herpyllus,sp.,,,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,,,,,,x,,,,,0,,,,
Araneae,Gnaphosidae,Micaria,utahna,Gertsch,1933,,Platnick,1984,J. Arachnol.,11,453,,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Micaria,utahna,Gertsch,1933,,Platnick & Shadab,1988,Amer. Mus. Nov.,2916,1,-64,,,map,,,,,,,,,,,x,,,0,,,,
Araneae,Gnaphosidae,Nodocion,voluntarius,(Chamberlin),1919,,Platnick & Shadab,1980,Amer. Mus. Nov.,2691,12,,,,,x,,,,,,x,,,,,,,0,,,,
Araneae,Gnaphosidae,Nodocion,voluntarius,(Chamberlin),1919,,Platnick,1984,J. Arachnol.,11,453,,,,,x,,,,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Sergiolus,montanus,(Emerton),1890,,Platnick & Shadab,1981,Amer. Mus. Nov.,2717,1,-41,,,,,,,,,,,x,x,,,,,0,,,,
Araneae,Gnaphosidae,Sergiolus,montanus,(Emerton),1890,,Platnick,1984,J. Arachnol.,11,453,,,,,,,,,,,,x,x,,,,,0,,,,
Araneae,Gnaphosidae,Sergiolus,sp.,,,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,,x,,,,,,,,,Raymenton,0,,,,
Araneae,Gnaphosidae,Trachyzelotes,jaxartensis,(Kroneberg),1875,as N. jugans SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,x,,,,,,,,,,,0,,,found at Rancho Escondido,
Araneae,Gnaphosidae,Trachyzelotes,jaxartensis,(Kroneberg),1875,,Platnick & Murphy,1984,Amer. Mus. Nov.,2792,1,-30,,,,,,x,,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Trachyzelotes,lyonneti,(Audouin),1827,,Platnick & Murphy,1984,Amer. Mus. Nov.,2792,1,-30,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Gnaphosidae,Zelotes,cruz,Platnick & Shadab,1983,,Platnick & Shadab,1983,Bull. Amer. Mus. Nat. Hist.,174,154,-155,,,,,x,x,,,x,,,,,,,,0,,,,
Araneae,Gnaphosidae,Zelotes,cruz,Platnick & Shadab,1983,,Platnick,1984,J. Arachnol.,11,453,,,,,x,x,,,,x,,,,,,,,0,,,,
Araneae,Heteropodidae,Olios,shistus,Chamberlin,1920,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,295,,Gertsch,,,,,x,,,,,,,,,,,0,,,,
Araneae,Linyphiidae,Eperigone,sp.,,,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,377,,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Linyphiidae,Erigone,californica,Banks,1904,see dentosa SYN,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
Araneae,Linyphiidae,Erigone,dentosa,O. P. Cambridge,1894,as californica SYN,Banks,1904,Proc. Calif. Acad. Sci. ser.3,3,347,,,,,,,,,,,,,,x,,,,5,1904,,,
Araneae,Linyphiidae,Erigone,dentosa,O. P. Cambridge,1894,as californica SYN,Crosby & Bishop,1928,Bull. New York St. Mus.,278,1,-97,,,,,,,,,,,,,x,,,,0,,,,
Araneae,Linyphiidae,Erigone,dentosa,O. P. Cambridge,1894,as californica SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,,,,,,,,x,,,,0,,,,
Araneae,Linyphiidae,Erigone,dentosa,O. P. Cambridge,1894,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,377,,,,,,,,x,,,,,,,,,,0,,,,
Araneae,Linyphiidae,Erigone,sp.,,,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,,,,,,,x,,,,,0,,,,
Araneae,Linyphiidae,Frontinella,pyramitela,(Walckenaer),1841,as communis SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,x,,,,,,,,,,,0,,,,
Araneae,Linyphiidae,Lepthyphantes,sp.,,,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,294,,Gertsch,,,,,x,,,,,,,,,,,0,,,,
Araneae,Linyphiidae,Spirembolus,redondo,(Chamberlin & Ivie),1945,,Millidge,1980,J. Arachnol.,8,109,-158,,,map,,,,,,,,,,,x,,,0,,,,
