record,source,order,family,acceptedFamily,genus,acceptedGenus,subgenus,specificEp,,scientificName,acceptedName,synSource,yearpub,PUBL,year,month,Anacapa,Santa Barbara,Santa Catalina,San Clemente,Santa Cruz,San Miguel,San Nicholas,Santa Rosa 
lit,lit,Hymenoptera,Megachilidae,,Ashmeadiella,,,chumashae,,Ashmeadiella chumashae,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,lit,Hymenoptera,Megachilidae,,Ashmeadiella,,,chumashae,,Ashmeadiella chumashae,,,1985,J. Kansas Ent. Soc.,,,,,,,1,,,1
lit,lit,Hymenoptera,Megachilidae,,Ashmeadiella,,,timberlakei timberlakei,,Ashmeadiella timberlakei timberlakei,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Chelostomopsis,,,rubifloris,,Chelostomopsis rubifloris,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Coelioxys,,,octodentata,,Coelioxys octodentata,,,1939,Bull. S. Calif. Acad. Sci.,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Coelioxys,,,octodentata,,Coelioxys octodentata,,,1939,Bull. S. Calif. Acad. Sci.,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Coelioxys,,,octodentata,,Coelioxys octodentata,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Coelioxys,,,octodentata,,Coelioxys octodentata,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,lit,Hymenoptera,Megachilidae,,Dioxys,,,pomonae pomonae,,Dioxys pomonae pomonae,,,1938,Ann. & Mag. Nat. Hist.,1938,3,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Dioxys,,,pomonae pomonae,,Dioxys pomonae pomonae,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Dioxys,,,pomonae pomonae,,Dioxys pomonae pomonae,,,1958,Univ. Calif. Publ. Ent.,,,,,1,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Dioxys,,,pomonae pomonae,,Dioxys pomonae pomonae,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Hoplitis,,(Cyrtosmia),hypocrita,,Hoplitis hypocrita,,,1938,Ann. & Mag. Nat. Hist.,1938,4,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Hoplitis,,(Cyrtosmia),hypocrita,,Hoplitis hypocrita,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Hoplitis,,(Cyrtosmia),hypocrita,,Hoplitis hypocrita,,,1947,Bull. Amer. Mus. Nat. Hist.,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Hoplitis,,(Cyrtosmia),hypocrita,,Hoplitis hypocrita,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Megachile,,,brevis brevis,,Megachile brevis brevis,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Megachile,,,,,,,,1903,Psyche,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Megachile,,,,,,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Megachile,,(Argyropile),parallela,,Megachile parallela,,,1937,Trans. Amer. Ent. Soc.,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Megachile,,(Argyropile),parallela,,Megachile parallela,,,1980,Smith. Cont. Zool.,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Megachile,,(Argyropile),parallela,,Megachile parallela,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,lit,Hymenoptera,Megachilidae,,Megachile,,(Litomegachile),coquilletti,,Megachile coquilletti,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,1
lit,lit,Hymenoptera,Megachilidae,,Osmia,,,,,,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,,,,1,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Acanthosmioides),nigrobarbata,,Osmia nigrobarbata,,,1924,Proc. Calif. Acad. Sci. ser.4,,,,,,,,1,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Acanthosmioides),nigrobarbata,,Osmia nigrobarbata,,,1939,Mem. Ent. Soc. Wash.,,,,,,,,1,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Acanthosmioides),nigrobarbata,,Osmia nigrobarbata,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Cephalosmia),californica,,Osmia californica,,,1924,Proc. Calif. Acad. Sci. ser.4,,,,,,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Cephalosmia),californica,,Osmia californica,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),calla,,Osmia calla,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),clarescens,,Osmia clarescens,,,1924,Proc. Calif. Acad. Sci. ser. 4,,,,,,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),clarescens,,Osmia clarescens,,,1938,Ann. & Mag. Nat. Hist.,1938,4,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),clarescens,,Osmia clarescens,,,1939,Bull. S. Calif. Acad. Sci.,1939,4,,,,1,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),clarescens,,Osmia clarescens,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),clarescens,,Osmia clarescens,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,1,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),clarescens,,Osmia clarescens,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,1,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),cobaltina,,Osmia cobaltina,,,1939,Bull. S. Calif. Acad. Sci.,1939,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),kincaidii,,Osmia kincaidii,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),regulina,,Osmia regulina,,,1938,Ann. & Mag. Nat. Hist.,1938,4,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),regulina,,Osmia regulina,,,1939,Proc. Calif. Acad. Sci. ser.4,,,,,1,,,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),trevoris,,Osmia trevoris,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,1,,1
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Chenosmia),tristella,,Osmia tristella,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Monilosmia),albolateralis,,Osmia albolateralis,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Monilosmia),gabrielis,,Osmia gabrielis,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Mystacosmia),nemoris,,Osmia nemoris,,,1939,Bull. S. Calif. Acad. Sci.,1939,5,,,,,,1,,
lit,lit,Hymenoptera,Megachilidae,,Osmia,,(Mystacosmia),nemoris,,Osmia nemoris,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,lit,Hymenoptera,Megachilidae,,Stelis,,,,,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Mutillidae,,Brachycistis,,,atrata,,Brachycistis atrata,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,1,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,aletina,,Dasymutilla aletina,,,NA,,,,,,,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,aureola,,Dasymutilla aureola,,,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,aureola pacifica,,Dasymutilla aureola pacifica,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,californica,,Dasymutilla californica,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,californica,,Dasymutilla californica,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,coccineohirta,,Dasymutilla coccineohirta,,,1928,U.S. Nat Mus. Bull.,,,,,,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,coccineohirta,,Dasymutilla coccineohirta,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,coccineohirta,,Dasymutilla coccineohirta,,,1951,Bull. Calif. Insect Surv.,,,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,coccineohirta,,Dasymutilla coccineohirta,,,1915,Ent.,,,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Dasymutilla,,,,,,,,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Sphaeropthalma,,Photopsis,,,,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Mutillidae,,Sphaeropthalma,,Photopsis,,,,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Mymaridae,,Gonatocerus,,,inflatiscapus,,Gonatocerus inflatiscapus,,,1988,Mem. Ent. Soc. Can.,,,,,,,1,,,
lit,lit,Hymenoptera,Perilampidae,,Perilampus,,,fulvicornis,,Perilampus fulvicornis,,,1987,Atala,,,,,1,,,,,
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Agenioideus,Agenioideus,Agenioideus,humilis,,Agenioideus humilis,Agenioideus humilis,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Allaporus,Allaporus,,pulchellus,,Allaporus pulchellus,Allaporus pulchellus,,1985,Bull. Calif. Insect Survey,,,,,,,,1,,1
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Anoplius),imbellis,,Anoplius imbellis,Anoplius imbellis,GBIF,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Anoplius),toluca,,Anoplius toluca,Anoplius toluca,GBIF,1985,Bull. Calif. Insect Survey,,,1,,1,1,1,1,1,1
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Lophopompilus),aethiops,,Anoplius aethiops,Anoplius aethiops,GBIF,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Lophopompilus),cleora,,Anoplius cleora,Anoplius cleora,GBIF,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Pompilinus),clystera,,Anoplius clystera,Anoplius clystera,GBIF,1919,Bull. Mus. Comp. Zool.,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Pompilinus),clystera,,Anoplius clystera,Anoplius clystera,GBIF,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,1,1,,
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Pompilinus),clystera,,Anoplius clystera,Anoplius clystera,GBIF,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Pompilinus),estellina,,Anoplius estellina,Anoplius estellina,GBIF,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Pompilinus),insolens,,Anoplius insolens,Anoplius insolens,GBIF,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,1
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Pompilinus),tenebrosus,,Anoplius tenebrosus,Anoplius tenebrosus,GBIF,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Pompilidae,Pompilidae,Anoplius,,(Pompilinus),tenebrosus,,Anoplius tenebrosus,Anoplius tenebrosus,GBIF,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,
lit,lit,Hymenoptera,Pompilidae,,Aporinellus,,,basalis,,Aporinellus basalis,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Aporinellus,,,completus,,Aporinellus completus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,lit,Hymenoptera,Pompilidae,,Aporinellus,,,fasciatus,,Aporinellus fasciatus,,,1985,Bull. Calif. Insect Survey,,,,,1,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Aporinellus,,,medianus,,Aporinellus medianus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Aporinellus,,,taeniatus,,Aporinellus taeniatus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,lit,Hymenoptera,Pompilidae,,Aporinellus,,,yucatanensis,,Aporinellus yucatanensis,,,1985,Bull. Calif. Insect Survey,,,,,1,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Aporus,,,luxus luxus,,Aporus luxus luxus,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,1,,,,
lit,lit,Hymenoptera,Pompilidae,,Aporus,,,luxus luxus,,Aporus luxus luxus,,,1985,Bull. Calif. Insect Survey,,,,,1,1,1,1,,1
lit,lit,Hymenoptera,Pompilidae,,Aporus,,(Plectraporus),hirsutus,,Aporus hirsutus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,1
lit,lit,Hymenoptera,Pompilidae,,Chalcochares,,,hirsutifemur,,Chalcochares hirsutifemur,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Episyron,,,biguttatus californicus,,Episyron biguttatus californicus,,,1985,Bull. Calif. Insect Survey,,,,,1,,1,,,1
lit,lit,Hymenoptera,Pompilidae,,Episyron,,,oregon,,Episyron oregon,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Episyron,,,quinquenotatus hurdi,,Episyron quinquenotatus hurdi,,,1985,Bull. Calif. Insect Survey,,,,,,1,1,,1,1
lit,lit,Hymenoptera,Pompilidae,,Evagetes,,,hyacinthinus,,Evagetes hyacinthinus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,
lit,lit,Hymenoptera,Pompilidae,,Evagetes,,,ingenuus,,Evagetes ingenuus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Evagetes,,,mohave,,Evagetes mohave,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Evagetes,,,padrinus padrinus,,Evagetes padrinus padrinus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,1,,1
lit,lit,Hymenoptera,Pompilidae,,Evagetes,,,parvus,,Evagetes parvus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,1
lit,lit,Hymenoptera,Pompilidae,,Evagetes,,,subangulatus,,Evagetes subangulatus,,,1985,Bull. Calif. Insect Survey,,,,,,,,,,1
lit,lit,Hymenoptera,Pompilidae,,Parapompilus,,,,,,,,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Pompilidae,,Pepsis,,,thisbe,,Pepsis thisbe,,,1952,Bull. Amer. Nat. Hist.,,,,,,,,,,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,,,,,,,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Ammosphex),angularis angularis,,Pompilus angularis angularis,,,1985,Bull. Calif. Insect Survey,,,1,,,1,,1,1,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Ammosphex),anomalus anomalus,,Pompilus anomalus anomalus,,,1985,Bull. Calif. Insect Survey,,,1,,,1,1,1,1,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Ammosphex),parvulus,,Pompilus parvulus,,,1985,Bull. Calif. Insect Survey,,,,,,1,1,,,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Ammosphex),silvivagus,,Pompilus silvivagus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Ammosphex),solonus solonus,,Pompilus solonus solonus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Arachnospila),arctus,,Pompilus arctus,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Arachnospila),scelestus,,Pompilus scelestus,,,1983,Pan-Pac. Ent.,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Arachnospila),scelestus,,Pompilus scelestus,,,1985,Bull. Calif. Insect Survey,,,,1,1,,1,1,1,1
lit,lit,Hymenoptera,Pompilidae,,Pompilus,,(Perissopompilus,phoenix,,Pompilus phoenix,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Priocnemis,,,oregona,,Priocnemis oregona,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Pompilidae,,Psorthaspis,,,planata,,Psorthaspis planata,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Pompilidae,,Psorthaspis,,,planata,,Psorthaspis planata,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,lit,Hymenoptera,Pompilidae,,Psorthaspis,,,planata,,Psorthaspis planata,,,1985,Bull. Calif. Insect Survey,,,,,,,1,,,
lit,lit,Hymenoptera,Pompilidae,,Tachypompilus,,,,,,,,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Pompilidae,,Tachypompilus,,,unicolor unicolor,,Tachypompilus unicolor unicolor,,,1985,Bull. Calif. Insect Survey,,,,,1,,1,,,
lit,lit,Hymenoptera,Pteromalidae,,,,,,,,,,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Pteromalidae,,,,,,,,,,1939,Sci,,,,,,,,,,
lit,lit,Hymenoptera,Pteromalidae,,Chyrsolampus,,,elegans,,Chyrsolampus elegans,,,1986,Can. Ent.,,,,,,,1,,,
lit,lit,Hymenoptera,Pteromalidae,,Chyrsolampus,,,schwarzi,,Chyrsolampus schwarzi,,,1986,Can. Ent.,,,,,,,1,,,1
lit,lit,Hymenoptera,Pteromalidae,,Mesopolobus,,,,,,,,1986,Psyche,,,,,,,,1,,
lit,lit,Hymenoptera,Pteromalidae,,Pachyneuron,,,mucronatum,,Pachyneuron mucronatum,,,1967,Hilgardia,,,,,,,1,,,
lit,lit,Hymenoptera,Sapygidae,,Fedtschenkia,,,anthracina,,Fedtschenkia anthracina,,,1972,Pan-Pac. Ent.,,,,,,,1,,,
lit,lit,Hymenoptera,Scelionidae,,undet.,,,,,,,,1973,Environ. Ent.,,,,,,,1,,,
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,azteca azteca,,Ammophila azteca azteca,Ammophila azteca azteca,GBIF,1967,LACM Cont. Sci.,,,,,,,,,,1
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,azteca azteca,,Ammophila azteca azteca,Ammophila azteca azteca,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,azteca clemente,,Ammophila azteca clemente,Ammophila azteca clemente,GBIF,1967,LACM Cont. Sci.,,,,,,1,,,,
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,azteca clemente,,Ammophila azteca clemente,Ammophila azteca clemente,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,azteca clemente,,Ammophila azteca clemente,Ammophila azteca clemente,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,mcclayi,,Ammophila mcclayi,Ammophila mcclayi,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,1,1,,,
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,nearctica,,Ammophila nearctica,Ammophila nearctica,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,parapolita,,Ammophila parapolita,Ammophila parapolita,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,parkeri,,Ammophila parkeri,Ammophila parkeri,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ammophila,Ammophila,,placida,,Ammophila placida,Ammophila placida,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Sphecidae,Sphecidae,Ancistromma,Ancistromma,,bradleyi,,Ancistromma bradleyi,Ancistromma bradleyi,GBIF,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Sphecidae,Vespidae,Astata,,,bechteli,,Astata bechteli,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,1,,1,1,,,
lit,lit,Hymenoptera,Sphecidae,Vespidae,Astata,,,nubecula,,Astata nubecula,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,lit,Hymenoptera,Sphecidae,Vespidae,Astata,,,occidentalis,,Astata occidentalis,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,lit,Hymenoptera,Sphecidae,Vespidae,Bembix,,,americana comata,,Bembix americana comata,,,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana comata,,Bembix americana comata,,,1892,Zoe,1892,8,,,1,,,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana comata,,Bembix americana comata,,,1971,Bull. Calif. Insect Surv.,,,1,,1,,,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana comata,,Bembix americana comata,,,1985,Ent. Calif. Ch. Isls. Proc.,,,1,,1,,,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana comata,,Bembix americana comata,,,1985,Ent. Calif. Ch. Isls. Proc.,,,1,,1,,,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana dugi,,Bembix americana dugi,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana dugi,,Bembix americana dugi,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1923,Psyche,,,,,,,1,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1939,Bull. S. Calif. Acad. Sci.,,,,,,,,1,,1
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1929,Proc. U.S. Natl. Mus.,,,,,,,,1,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1939,Bull. S. Calif. Acad. Sci.,,,,,,,,,,1
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1939,Bull. S. Calif. Acad. Sci.,,,,,,,1,,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1923,Psyche,,,,,,,,1,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,1,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1968,Ann. Ent. Soc. Amer.,,,,,,,,1,,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1971,Bull. Calif. Insect Surv.,,,,,,,1,1,,1
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana hamata,,Bembix americana hamata,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana nicolai,,Bembix americana nicolai,,,1938,Pan-Pac. Ent.,,,,,,,,,1,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana nicolai,,Bembix americana nicolai,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,1,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana nicolai,,Bembix americana nicolai,,,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,1,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana nicolai,,Bembix americana nicolai,,,1968,Ann. Ent. Soc. Amer.,,,,,,,,,1,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana nicolai,,Bembix americana nicolai,,,1971,Bull. Calif. Insect Surv.,,,,,,,,,1,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana nicolai,,Bembix americana nicolai,,,1939,Bull. S. Calif. Acad. Sci.,,,,,,,,,1,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana nicolai,,Bembix americana nicolai,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,1,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,americana nicolai,,Bembix americana nicolai,,,1986,Psyche,1984,5,,,,,,,1,
lit,lit,Hymenoptera,Sphecidae,,Bembix,,,santae-rosae,,Bembix santae-rosae,,,NA,,,,,,,,,,,
lit,lit,Hymenoptera,Sphecidae,,Cerceris,,,acanthophila,,Cerceris acanthophila,,,1975,Bull. Calif. Insect Surv.,,,,,,,1,,,
