source,order,family,genus,specificEp,yearpub,PUBL,year,month,ANA,BAR,CAT,CLE,CRU,MIG,NIC,ROS
lit,Acari,Ceratozetidae,Ceratozetes,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ceratozetidae,Chamobates,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ceratozetidae,new gen.,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cheyletidae,Cheyletomorpha,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cheyletidae,Eucheyletia,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cheyletidae,Neoeucheyla,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cosmochthoniidae,Cosmochthonius,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cryptognathidae,Cryptognathus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ctenacaridae,Beklemishivia,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cunaxidae,Cunaxa,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cunaxidae,Cunaxoides,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cunaxidae,Neocunaxoides,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Damaeidae,Epidamaeus,nr. longiseta,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Dermanyssidae,Dermanyssus,gallinae,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Dermanyssidae,Railleitia,caprae,1981,Calif. Vet.,,,,,,x,,,,
lit,Acari,Eremaeidae,Eremaeus,stitkos,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Eremaeidae,Kartoeremaeus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Eriophyidae,Aceria,catalinae,1962,Eriophyid Studies,,,,,x,,,,,
lit,Acari,Erythraeidae,Leptus,sp.,1982,"Tech. Rep., Allan Hancock, USC",,,,,x,,,,,
lit,Acari,Erythraeidae,Leptus,sp.,1980,The Calif. Isls.: Proc. Multi.,,,,,x,,,,,
lit,Acari,Erythraeidae,Rhyncholophus,augustipes,1904,Proc. Calif. Acad. Sci. ser.3,,7,,,,,,,,x
lit,Acari,Erythraeidae,Rhyncholophus,augustipes,1907,Proc. U.S. Natl. Mus.,,,,,,,,,,x
lit,Acari,Erythraeidae,Rhyncholophus,augustipes,1921,Pom Coll. J. Ent. & Zool.,,,,,,,,,,x
lit,Acari,Eupodidae,Eupodes,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Galumnidae,Galumna,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Glycyphagidae,,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Gymnodamaeidae,Gymnodamaeus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Gymnodamaeidae,Joshuella,sp. (nr. striata),1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Halacaridae,Agaue,variabilis,1984,J. Nat. Hist.,,,,,,,,,,
lit,Acari,Halacaridae,Agauopsis,curvata,1984,J. Nat. Hist.,,,,,,,,,,
lit,Acari,Halacaridae,Agauopsis,filirostris,1983,Acarologia,,,,,,,,,,
lit,Acari,Halacaridae,Agauopsis,filirostris,1984,J. Nat. Hist.,,,,,,,,,,
lit,Acari,Halacaridae,Copidognathus,ilsebartschi,1984,J. Nat. Hist.,,,,,,,,,,
lit,Acari,Halacaridae,Copidognathus,spinifer,1984,J. Nat. Hist.,,,,,x,x,,,,
lit,Acari,Halacaridae,Halacarus,newelli,1984,J. Nat. Hist.,,,,,x,x,,,,
lit,Acari,Haplochthonidae,Haplochthonius,variabilis,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Haplozetidae,Peloribates,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Hermaniellidae,Hermaniella,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ichthyostomatogaster,Asternolaelaps,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ixodidae,Dermacentor,albipictus,1985,Bull. Calif. Insect Surv.,,,,,x,,,,,
lit,Acari,Ixodidae,Dermacentor,albipictus,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Ixodidae,Dermacentor,albipictus,1985,Bull. Calif. Insect Surv.,,,,,x,,,,,
lit,Acari,Ixodidae,Haemaphysalis,leporispalustris,1985,Bull. Calif. Insect Surv.,,,x,,,,,,,
lit,Acari,Ixodidae,Haemaphysalis,leporispalustris,1985,Bull. Calif. Insect Surv.,,,x,x,,,,,,
lit,Acari,Ixodidae,Haemaphysalis,leporispalustris,1983,Pan-Pac. Ent.,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,brunneus,1985,Bull. Calif. Insect Surv.,,,,,x,x,,,,
lit,Acari,Ixodidae,Ixodes,brunneus,1985,Bull. Calif. Insect Surv.,,,x,,,,,,,
lit,Acari,Ixodidae,Ixodes,brunneus,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Ixodidae,Ixodes,murreleti,1945,Nat. Inst. Health Bull.,,,,,,,,,,
lit,Acari,Ixodidae,Ixodes,pacificus,1983,Pan-Pac. Ent.,,,,,,,,x,,x
lit,Acari,Ixodidae,Ixodes,pacificus,1945,Nat. Inst. Health Bull.,,,,,x,,,,,
lit,Acari,Ixodidae,Ixodes,pacificus,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Ixodidae,Ixodes,pacificus,1989,Bull. Soc. Vector Ecol.,,,,,,,,,,x
lit,Acari,Ixodidae,Ixodes,pacificus,1985,Bull. Calif. Insect Surv.,,,,x,x,,x,x,,x
lit,Acari,Ixodidae,Ixodes,peromysci,1945,Nat. Inst. Health Bull.,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,1978,J. Med. Ent. Suppl.,,,,x,,x,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,1983,Pan-Pac. Ent.,,,x,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,1940,Bull. S. Calif. Acad. Sci.,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,1985,Bull. Calif. Insect Surv.,,,x,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,1991,Herp. Monographs,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,1985,Bull. Calif. Insect Surv.,,,x,x,,,,,,
lit,Acari,Ixodidae,Ixodes,rugosus,1983,Pan-Pac. Ent.,,,,,,,x,,,
lit,Acari,Ixodidae,Ixodes,rugosus,1985,Bull. Calif. Insect Surv.,,,,,,,x,,,
lit,Acari,Ixodidae,Ixodes,rugosus,1989,Bull. Soc. Vector Ecol.,,,,,,,x,,,
lit,Acari,Ixodidae,Ixodes,rugosus,1989,Bull. Soc. Vector Ecol.,,,,,,,,,,x
lit,Acari,Ixodidae,Ixodes,rugosus,1985,Bull. Calif. Insect Surv.,,,,,,,x,,,
lit,Acari,Ixodidae,Ixodes,sculptus,1985,Bull. Calif. Insect Surv.,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,signatus,1981,J. Med. Ent.,,,,,,,,x,,
lit,Acari,Ixodidae,Ixodes,signatus,1985,Bull. Calif. Insect Surv.,,,,,,,,x,,
lit,Acari,Ixodidae,Ixodes,signatus,1985,Bull. Calif. Insect Surv.,,,,,,,,x,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1990,Bull. Soc. Vector Ecol.,1979,6,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1990,Bull. Soc. Vector Ecol.,1982,2,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1990,Bull. Soc. Vector Ecol.,1982,2,,,,,x,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1990,Bull. Soc. Vector Ecol.,1978,5,,,,,,,,x
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1990,Bull. Soc. Vector Ecol.,1982,2,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1990,Bull. Soc. Vector Ecol.,1988,5,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1990,Bull. Soc. Vector Ecol.,1967,2,,,,,x,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1990,Bull. Soc. Vector Ecol.,1980,5,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,1968,Parasitology,,,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),peromysci,1990,Bull. Soc. Vector Ecol.,1939,5,,x,,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),peromysci,1990,Bull. Soc. Vector Ecol.,1978,10,x,,,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),peromysci,1990,Bull. Soc. Vector Ecol.,1939,5,,x,,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),peromysci,1990,Bull. Soc. Vector Ecol.,1978,10,x,,,,,,,
lit,Acari,Ixodidae,Ixodes (Pholeoixodes),rugosus,1990,Bull. Soc. Vector Ecol.,1988,7,,,,,,,,x
lit,Acari,Ixodidae,Ixodes (Pholeoixodes),rugosus,1990,Bull. Soc. Vector Ecol.,1988,7,,,,,,,,x
lit,Acari,Ixodidae,Ixodes (Scaphixodes),sinatus,1990,Bull. Soc. Vector Ecol.,1977,7,,,,,,x,,
lit,Acari,Labidostommatidae,Labidostomma,sp. (nr. plumosum),1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Laelapidae,Gymnolaelaps,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Laelapidae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Liacaridae,Liacarus,sp. nr. bidentatus,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Licnodamaeidae,Licnodamaeus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Macronyssidae,Ophionyssus,natricis,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Macronyssidae,Ornithonyssus,bacoti,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Macronyssidae,Ornithonyssus,sylviarum,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Macronyssidae,Pellonyssus,passeri,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Metrioppiidae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Mycobatidae,Zatvatkinobates,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Myobiidae,Pteracarus,sp. (nr.) chalinolobus,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Nanorchestidae,Nanorchestes,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ologamasidae,Acugamasus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ologamasidae,Gamasellus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Oppiidae,Oppiella,2 spp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Oribatulidae,Phauloppia,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Parasitidae,Poecilochirus,pilosula,1904,Proc. Calif. Acad. Sci. ser.3,,7,,,,,,,,x
lit,Acari,Parasitidae,Poecilochirus,pilosula,1921,Pom Coll. J. Ent. & Zool.,,,,,,,,,,x
lit,Acari,Parasitidae,Poecilochirus,pilosula,1985,Ent. Calif. Ch. Isl.,,,,,,,,,,x
lit,Acari,Paratydeidae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Parholaspididae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phenopelopidae,Propelops,"""canadensis/rossica grp.""",1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phenopelopidae,Propelops,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phthiracaridae,Phthiracarus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phytoseiidae,Chelaseius,floridanus,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phytoseiidae,Chelaseius,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Protoplaphoridae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Psoroptidae,undetermined,sp.,1932,"Mon. Bull., Calif. Dept. Agri.",,,,,,x,,,,
lit,Acari,Rhagidiidae,Coccorhagidia,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Scheloribatidae,Scheloribates,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Scutacaridae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Smarididae,Fessonia,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Sphaerochthonidae,Sphaerochthonius,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Eustigmaeus,modiola,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Eustigmaeus,nr. pectinata,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Eustigmaeus,plumifer,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Ledermuelleria,segnis,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Stigmaeus,nr. mimus,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tarsonemidae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tectocepheidae,Tectocepheus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tegoribatidae,Lepidozetes,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tenuipalpidae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tetranychidae,Bryobia,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Trombiculidae,Acomatacarus,arizonensis,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastia,ambocalis,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastia,ambocalis,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastia,numerosa,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastia,numerosa,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastoides,nr. neotomae,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Eutrombicula,belkini,1962,J. Parasit.,,,x,,,,,,,
lit,Acari,Trombiculidae,Eutrombicula,belkini,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Eutrombicula,belkini,1991,Herp. Monographs,,,,x,,,,,,
lit,Acari,Trombiculidae,Eutrombicula,n. sp.,1991,Herp. Monographs,,,,x,,,,,,
lit,Acari,Trombiculidae,Kayella,lacerta,1962,J. Parasit.,,,x,,,,,,,
lit,Acari,Trombiculidae,Kayella,lacerta,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombidiidae,nr. Parathrombium,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Uropodidae,undetermined,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Xenillidae,Xenillus,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Zerconidae,Amerozercon,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Zerconidae,Microzercon,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,undetermined,,sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Aganeae,Salticidae,Phidippus,spp.,1973,Environ. Ent.,,,,,,,x,,,
lit,Anoplura,Haematopinidae,Haematopinus,suis,1986,The Sucking Lice of N. Amer.,,,,,x,,,,,
lit,Anoplura,Linognathidae,Solenopotes,ferrisi,1986,The Sucking Lice of N. Amer.,,,,,x,,,,,
lit,Araneae,Agelenidae,Agelena,californica,NA,,,,,,,,,,,
lit,Araneae,Agelenidae,Agelena,rua,NA,,,,,,,,,,,
lit,Araneae,Agelenidae,Agelena,sp.,1920,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Agelenidae,Agelena,sp.,1921,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Agelenidae,Agelena,sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Araneae,Agelenidae,Agelena,sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,x,
lit,Araneae,Agelenidae,Calilena,angelena,1941,Ann. Ent. Soc. Amer.,1913,4,,,,,x,,,
lit,Araneae,Agelenidae,Calilena,californica,1920,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Agelenidae,Calilena,saylori,1941,Ann. Ent. Soc. Amer.,1913,4,,,,,x,,,
lit,Araneae,Agelenidae,Hololena,barbarana,1942,Ann. Ent. Soc. Amer.,1913,4,,,,,x,,,
lit,Araneae,Agelenidae,Hololena,pacifica,1904,Proc. Calif. Acad. Sci. ser.3,,,,,x,,,,,
lit,Araneae,Agelenidae,Hololena,pacifica,1905,Bull. S. Calif. Acad. Sci.,1904,3,,,x,,,,,
lit,Araneae,Agelenidae,Hololena,pacifica,1921,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Agelenidae,Hololena,pacifica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Agelenidae,Rualena,alleni,1942,Ann. Ent. Soc. Amer.,1938,7,,,,,,,x,
lit,Araneae,Agelenidae,Rualena,cockerelli,1942,Ann. Ent. Soc. Amer.,1938,7,,,,,,x,,
lit,Araneae,Agelenidae,Rualena,cruzana,1942,Ann. Ent. Soc. Amer.,1913,3,,,,,x,,,
lit,Araneae,Agelenidae,Rualena,rua,1920,Pom. Coll. J. Ent. & Zool.,1918,8,,,x,,,,,
lit,Araneae,Agelenidae,Rualena,rua,1942,Ann. Ent. Soc. Amer.,,,,,x,,,,,
lit,Araneae,Agelenidae,Tegenaria,domestica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Araneae,Amaurobiidae,Amaurobius,latescens,1972,Mem. Ent. Soc. Can.,,,,,,,x,,,
lit,Araneae,Anyphaenidae,Anyphaena,sp.,1940,Proc. Sixth Pac. Sci. Cong.,,8,,,,,x,,,
lit,Araneae,Araneidae,Aculepeira,packardi,1977,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Araneus,andrewsi,1971,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Araneus,gemma,1904,Proc. Calif. Acad. Sci. ser.3,1904,5,,,,,,,,x
lit,Araneae,Araneidae,Araneus,gemma,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,,x
lit,Araneae,Araneidae,Araneus,montereyensis,1973,Bull. Mus. Comp. Zool.,,,,,,,x,,,
lit,Araneae,Araneidae,Araneus,sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Araneidae,Argiope,argentata,1889,Proc. U. S. Nat. Mus.,,,,,,x,,,,
lit,Araneae,Araneidae,Argiope,argentata,1904,Proc. Calif. Acad. Sci. ser.3,1904,7,,,,,,,,x
lit,Araneae,Araneidae,Argiope,argentata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,x
lit,Araneae,Araneidae,Argiope,argentata,1968,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Cyclosa,turbinata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Araneae,Araneidae,Eustala,conchlea,1977,Bull. Mus. Comp. Zool.,,,,,x,,,,,
lit,Araneae,Araneidae,Hypsosinga,funebris,1972,Psyche,,,,,x,,,,,
lit,Araneae,Araneidae,Metepeira,crassipes,1977,Bull. Mus. Comp. Zool.,,,,,,x,,,,
lit,Araneae,Araneidae,Metepeira,foxi,1977,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Metepeira,gosoga,1904,Proc. Calif. Acad. Sci. ser.3,1904,7,,,,,,,,x
lit,Araneae,Araneidae,Metepeira,gosoga,1937,Pan-Pac. Ent.,,,,,,,,,,
lit,Araneae,Araneidae,Metepeira,gosoga,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,x,
lit,Araneae,Araneidae,Metepeira,grinnelli,1977,Bull. Mus. Comp. Zool.,,,,,,,,x,,
lit,Araneae,Araneidae,Metepeira,ventura,1977,Bull. Mus. Comp. Zool.,,,,,x,x,,,,
lit,Araneae,Araneidae,Neoscona,oaxacensis,1971,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Tetragnatha,versicolor,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Clubionidae,Cheiracanthium,inclusum,1940,Proc. Sixth Pac. Sci. Cong.,,8,,,x,,,,,
lit,Araneae,Corinnidae,Trachelas,pacificus,1920,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Corinnidae,Trachelas,pacificus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Corinnidae,Trachelas,pacificus,1974,Amer. Mus. Nov.,,,,,x,,,,,
lit,Araneae,Ctenizidae,Bothriocyrtum,californicum,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Cyrtaucheniidae,Actinoxia,versicolor,1940,Proc. Sixth Pac. Sci. Cong.,1938,,,,,x,,,,
lit,Araneae,Cyrtaucheniidae,Aptostichus,clathratus,1892,Actes Soc. Linn. Bordeaux,,,,,,,,,,x
lit,Araneae,Cyrtaucheniidae,Aptostichus,clathratus,1908,Ann. Ent. Soc. Amer.,,,,,,,,,,x
lit,Araneae,Dictynidae,Dictyna,calcarata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Araneae,Dictynidae,Dictyna,olympiana,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Dictynidae,Dictyna,olympiana,1958,Bull. Amer. Mus. Nat. Hist.,,,,,x,,,,,
lit,Araneae,Dictynidae,Dictyna,serena,1958,Bull. Amer. Mus. Nat. Hist.,,,,x,,,,,,
lit,Araneae,Filistatidae,Filistata,geophila,1935,Bull. Univ. Utah,,,,,,,x,,,
lit,Araneae,Filistatidae,Filistata,geophila,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,x,,,
lit,Araneae,Filistatidae,Kukulcania,hibernalis,1889,Proc. U. S. Nat. Mus.,,,,,,x,,,,
lit,Araneae,Gnaphosidae,Drassodes,angulus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Araneae,Gnaphosidae,Drassodes,angulus,1976,Amer. Mus. Nov.,,,,,,x,,,,
lit,Araneae,Gnaphosidae,Drassodes,angulus,1984,J. Arachnol.,,,x,,,x,,,,
lit,Araneae,Gnaphosidae,Drassyllus,barbus,1984,J. Arachnol.,,,,x,,,,,,
lit,Araneae,Gnaphosidae,Drassyllus,insularis,1904,Proc. Calif. Acad. Sci. ser.3,1900,6,,,,,,,,
lit,Araneae,Gnaphosidae,Drassyllus,insularis,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,x,,,
lit,Araneae,Gnaphosidae,Drassyllus,insularis,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,x,
lit,Araneae,Gnaphosidae,Drassyllus,insularis,1982,Bull. Amer. Mus. Nat. Hist.,,,,,x,x,x,x,x,
lit,Araneae,Gnaphosidae,Drassyllus,insularis,1984,J. Arachnol.,,,,,x,x,x,x,x,x
lit,Araneae,Gnaphosidae,Drassyllus,irritans,1922,Proc. Biol. Soc. Wash.,,,,,,,x,,,
lit,Araneae,Gnaphosidae,Drassyllus,sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Araneae,Gnaphosidae,Drassylus,barbus,1991,Herp. Monographs,,,,x,,,,,,
lit,Araneae,Gnaphosidae,Gnaphosa,californica,1922,Proc. Biol. Soc. Wash.,,,,,,,x,,,
lit,Araneae,Gnaphosidae,Gnaphosa,californica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,x,,,x
lit,Araneae,Gnaphosidae,Gnaphosa,californica,1975,Bull. Amer. Mus. Nat. Hist.,,,,,,,x,,,
lit,Araneae,Gnaphosidae,Gnaphosa,maritima,1975,Bull. Amer. Mus. Nat. Hist.,,,,,x,,x,,x,
lit,Araneae,Gnaphosidae,Gnaphosa,maritima,1980,The Calif. Isls.: Proc. Multi.,,,,,x,,,,,
lit,Araneae,Gnaphosidae,Gnaphosa,maritima,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Araneae,Gnaphosidae,Gnaphosa,maritima,1984,J. Arachnol.,,,,,x,,x,,x,x
lit,Araneae,Gnaphosidae,Gnaphosa,sp.,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Araneae,Gnaphosidae,Haplodrassus,signifer,1904,Proc. Calif. Acad. Sci. ser.3,1904,7,,,,,,,,x
lit,Araneae,Gnaphosidae,Haplodrassus,signifer,1921,Pom. Coll. J. Ent. & Zool.,,,,,,,,,,x
lit,Araneae,Gnaphosidae,Haplodrassus,signifer,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,,x
lit,Araneae,Gnaphosidae,Haplodrassus,signifer,1984,J. Arachnol.,,,,,,,,,x,x
lit,Araneae,Gnaphosidae,Herpyllus,hesperolus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Gnaphosidae,Herpyllus,propinquus,1984,J. Arachnol.,,,x,,x,,,,,
lit,Araneae,Gnaphosidae,Herpyllus,sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,x,
lit,Araneae,Gnaphosidae,Micaria,utahna,1984,J. Arachnol.,,,,,x,,,,,
lit,Araneae,Gnaphosidae,Micaria,utahna,1988,Amer. Mus. Nov.,,,,,,,,,,
lit,Araneae,Gnaphosidae,Nodocion,voluntarius,1980,Amer. Mus. Nov.,,,x,,,,,,,
lit,Araneae,Gnaphosidae,Nodocion,voluntarius,1984,J. Arachnol.,,,x,,,,,,,
lit,Araneae,Gnaphosidae,Sergiolus,montanus,1981,Amer. Mus. Nov.,,,,,,,,x,x,
lit,Araneae,Gnaphosidae,Sergiolus,montanus,1984,J. Arachnol.,,,,,,,,x,x,
