record,source,month,day,year,island,order,family,acceptedFamily,genus,acceptedGenus,specificEp,acceptedEpithet,scientificName,acceptedName
occurrence,Cal-IBIS,NA,NA,NA,Santa Catalina,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Cal-IBIS,NA,NA,NA,Santa Catalina,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Cal-IBIS,5,19,1979,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Cal-IBIS,8,21,1978,Anacapa,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,8,22,1978,Anacapa,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,6,2,1978,Anacapa,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,8,18,1964,Anacapa,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,9,19,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,5,24,1975,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,6,17,1967,NA,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,7,1,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,5,13,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,7,1,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,7,1,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Cal-IBIS,7,30,1932,San Miguel,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,palliventre,palliventre,Anthidium palliventre,Anthidium palliventre
occurrence,Cal-IBIS,7,1,1936,Santa Catalina,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,utahense,utahense,Anthidium utahense,Anthidium utahense
occurrence,Cal-IBIS,7,1,1936,Santa Catalina,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,utahense,utahense,Anthidium utahense,Anthidium utahense
occurrence,Cal-IBIS,7,1,1936,Santa Catalina,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,utahense,utahense,Anthidium utahense,Anthidium utahense
occurrence,Cal-IBIS,5,27,1933,Santa Catalina,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,utahense,utahense,Anthidium utahense,Anthidium utahense
occurrence,Cal-IBIS,5,27,1933,Santa Catalina,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,utahense,utahense,Anthidium utahense,Anthidium utahense
occurrence,Cal-IBIS,7,11,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,,,Ashmeadiella,Ashmeadiella
occurrence,Cal-IBIS,7,11,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,,,Ashmeadiella,Ashmeadiella
occurrence,Cal-IBIS,8,21,1978,Anacapa,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,californica,californica,Ashmeadiella californica,Ashmeadiella californica
occurrence,Cal-IBIS,6,12,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,californica,californica,Ashmeadiella californica,Ashmeadiella californica
occurrence,Cal-IBIS,4,4,1979,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,californica,californica,Ashmeadiella californica,Ashmeadiella californica
occurrence,Cal-IBIS,6,12,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,californica,californica,Ashmeadiella californica,Ashmeadiella californica
occurrence,Cal-IBIS,6,12,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,californica,californica,Ashmeadiella californica,Ashmeadiella californica
occurrence,Cal-IBIS,6,12,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,californica,californica,Ashmeadiella californica,Ashmeadiella californica
occurrence,Cal-IBIS,6,12,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,californica,californica,Ashmeadiella californica,Ashmeadiella californica
occurrence,Cal-IBIS,6,12,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,californica,californica,Ashmeadiella californica,Ashmeadiella californica
occurrence,Cal-IBIS,4,23,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,cubiceps,cubiceps,Ashmeadiella cubiceps,Ashmeadiella cubiceps
occurrence,Cal-IBIS,5,19,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Ashmeadiella,Ashmeadiella,xenomastax,xenomastax,Ashmeadiella xenomastax,Ashmeadiella xenomastax
occurrence,Cal-IBIS,6,1,2008,Santa Catalina,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,,,Megachile,Megachile
occurrence,Cal-IBIS,5,19,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,,,Megachile,Megachile
occurrence,Cal-IBIS,6,NA,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,,,Megachile,Megachile
occurrence,Cal-IBIS,6,19,1989,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,apicalis,apicalis,Megachile apicalis,Megachile apicalis
occurrence,Cal-IBIS,6,19,1989,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,apicalis,apicalis,Megachile apicalis,Megachile apicalis
occurrence,Cal-IBIS,7,13,1989,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,apicalis,apicalis,Megachile apicalis,Megachile apicalis
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,montivaga,montivaga,Megachile montivaga,Megachile montivaga
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,montivaga,montivaga,Megachile montivaga,Megachile montivaga
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,montivaga,montivaga,Megachile montivaga,Megachile montivaga
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,montivaga,montivaga,Megachile montivaga,Megachile montivaga
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,montivaga,montivaga,Megachile montivaga,Megachile montivaga
occurrence,Cal-IBIS,7,13,1989,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,rotundata,rotundata,Megachile rotundata,Megachile rotundata
occurrence,Cal-IBIS,6,12,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,6,12,1978,Santa Barbara,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,8,18,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,7,11,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,7,1,1982,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,8,18,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,5,7,1973,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,3,22,1982,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,7,1,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,7,1,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,7,1,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,6,30,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,7,1,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,7,1,1992,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,,,,,Megachilidae,Megachilidae
occurrence,Cal-IBIS,4,4,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,4,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,3,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,5,19,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,25,1979,San Miguel,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,6,NA,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,6,NA,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,3,NA,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,6,9,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,12,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,15,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,6,9,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,6,9,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,12,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,6,9,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,6,9,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,3,21,2015,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,,,Osmia,Osmia
occurrence,Cal-IBIS,4,3,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,austromaritima,austromaritima,Osmia austromaritima,Osmia austromaritima
occurrence,Cal-IBIS,3,22,1982,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,austromaritima,austromaritima,Osmia austromaritima,Osmia austromaritima
occurrence,Cal-IBIS,3,22,1982,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,austromaritima,austromaritima,Osmia austromaritima,Osmia austromaritima
occurrence,Cal-IBIS,3,23,1988,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,austromaritima,austromaritima,Osmia austromaritima,Osmia austromaritima
occurrence,Cal-IBIS,7,11,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,bruneri,bruneri,Osmia bruneri,Osmia bruneri
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,californica,californica,Osmia californica,Osmia californica
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,californica,californica,Osmia californica,Osmia californica
occurrence,Cal-IBIS,4,3,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,californica,californica,Osmia californica,Osmia californica
occurrence,Cal-IBIS,5,NA,1939,San Clemente,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,5,NA,1939,San Clemente,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,5,NA,1939,San Clemente,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,5,NA,1939,San Clemente,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,5,1,1938,San Clemente,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,5,1,1939,San Clemente,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,5,1,1939,San Clemente,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,5,1,1939,San Clemente,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,4,15,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,clarescens,clarescens,Osmia clarescens,Osmia clarescens
occurrence,Cal-IBIS,6,19,1989,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,coloradensis,coloradensis,Osmia coloradensis,Osmia coloradensis
occurrence,Cal-IBIS,5,20,1975,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,cyanella,cyanella,Osmia cyanella,Osmia cyanella
occurrence,Cal-IBIS,3,22,1982,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,cyanella,cyanella,Osmia cyanella,Osmia cyanella
occurrence,Cal-IBIS,3,22,1982,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,cyanopoda,cyanopoda,Osmia cyanopoda,Osmia cyanopoda
occurrence,Cal-IBIS,6,5,1983,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,exigua,exigua,Osmia exigua,Osmia exigua
occurrence,Cal-IBIS,5,19,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,gabrielis,gabrielis,Osmia gabrielis,Osmia gabrielis
occurrence,Cal-IBIS,4,13,1940,San Nicolas,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,gabrielis,gabrielis,Osmia gabrielis,Osmia gabrielis
occurrence,Cal-IBIS,3,1,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,gabrielis,gabrielis,Osmia gabrielis,Osmia gabrielis
occurrence,Cal-IBIS,3,1,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,gabrielis,gabrielis,Osmia gabrielis,Osmia gabrielis
occurrence,Cal-IBIS,5,8,1990,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,gabrielis,gabrielis,Osmia gabrielis,Osmia gabrielis
occurrence,Cal-IBIS,3,14,1988,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,gabrielis,gabrielis,Osmia gabrielis,Osmia gabrielis
occurrence,Cal-IBIS,6,18,1990,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,gabrielis,gabrielis,Osmia gabrielis,Osmia gabrielis
occurrence,Cal-IBIS,4,4,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,gaudiosa,gaudiosa,Osmia gaudiosa,Osmia gaudiosa
occurrence,Cal-IBIS,4,26,1966,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,granulosa,granulosa,Osmia granulosa,Osmia granulosa
occurrence,Cal-IBIS,5,23,1984,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,granulosa,granulosa,Osmia granulosa,Osmia granulosa
occurrence,Cal-IBIS,5,19,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,laeta,laeta,Osmia laeta,Osmia laeta
occurrence,Cal-IBIS,NA,NA,NA,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,laeta,laeta,Osmia laeta,Osmia laeta
occurrence,Cal-IBIS,NA,NA,NA,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,laeta,laeta,Osmia laeta,Osmia laeta
occurrence,Cal-IBIS,NA,NA,NA,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,laeta,laeta,Osmia laeta,Osmia laeta
occurrence,Cal-IBIS,NA,NA,NA,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,laeta,laeta,Osmia laeta,Osmia laeta
occurrence,Cal-IBIS,5,20,1982,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,liogastra,liogastra,Osmia liogastra,Osmia liogastra
occurrence,Cal-IBIS,7,11,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,6,1,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,3,23,1988,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,3,21,2015,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,3,21,2015,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,3,21,2015,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,3,21,2015,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,3,21,2015,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,3,21,2015,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,nemoris,nemoris,Osmia nemoris,Osmia nemoris
occurrence,Cal-IBIS,6,3,1983,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,raritatis,raritatis,Osmia raritatis,Osmia raritatis
occurrence,Cal-IBIS,6,3,1983,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,raritatis,raritatis,Osmia raritatis,Osmia raritatis
occurrence,Cal-IBIS,3,21,2015,Santa Rosa,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,trevoris,trevoris,Osmia trevoris,Osmia trevoris
occurrence,Cal-IBIS,6,5,1983,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,tristella,tristella,Osmia tristella,Osmia tristella
occurrence,Cal-IBIS,5,10,1970,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,tristella,tristella,Osmia tristella,Osmia tristella
occurrence,Cal-IBIS,4,5,2012,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Protosmia,Protosmia,rubifloris,rubifloris,Protosmia rubifloris,Protosmia rubifloris
occurrence,Cal-IBIS,4,23,1976,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Protosmia,Protosmia,rubifloris,rubifloris,Protosmia rubifloris,Protosmia rubifloris
occurrence,Cal-IBIS,3,15,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Protosmia,Protosmia,rubifloris,rubifloris,Protosmia rubifloris,Protosmia rubifloris
occurrence,Cal-IBIS,5,8,2019,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Protosmia,Protosmia,rubifloris,rubifloris,Protosmia rubifloris,Protosmia rubifloris
occurrence,Cal-IBIS,7,12,2010,San Clemente,Hymenoptera,Mutillidae,Mutillidae,,,,,Mutillidae,Mutillidae
occurrence,Cal-IBIS,5,14,2009,Santa Cruz,Hymenoptera,Mutillidae,Mutillidae,,,,,Mutillidae,Mutillidae
occurrence,Cal-IBIS,3,19,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Anagrus,Anagrus,,,Anagrus,Anagrus
occurrence,Cal-IBIS,3,21,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Anagrus,Anagrus,,,Anagrus,Anagrus
occurrence,Cal-IBIS,3,20,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Anagrus,Anagrus,,,Anagrus,Anagrus
occurrence,Cal-IBIS,3,20,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Anagrus,Anagrus,,,Anagrus,Anagrus
occurrence,Cal-IBIS,6,6,1980,San Nicolas,Hymenoptera,Mymaridae,Mymaridae,Polynema,Polynema,,,Polynema,Polynema
occurrence,Cal-IBIS,6,6,1980,San Nicolas,Hymenoptera,Mymaridae,Mymaridae,Polynema,Polynema,,,Polynema,Polynema
occurrence,Cal-IBIS,3,21,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Polynema,Polynema,,,Polynema,Polynema
occurrence,Cal-IBIS,3,21,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Polynema,Polynema,,,Polynema,Polynema
occurrence,Cal-IBIS,3,21,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Polynema,Polynema,,,Polynema,Polynema
occurrence,Cal-IBIS,3,21,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Polynema,Polynema,,,Polynema,Polynema
occurrence,Cal-IBIS,3,20,1982,Santa Cruz,Hymenoptera,Mymaridae,Mymaridae,Polynema,Polynema,,,Polynema,Polynema
occurrence,Cal-IBIS,5,8,2010,San Clemente,Hymenoptera,Platygastridae,Platygastridae,,,,,Platygastridae,Platygastridae
occurrence,Cal-IBIS,5,29,1981,Santa Catalina,Hymenoptera,Pompilidae,Pompilidae,Anoplius,Anoplius,,,Anoplius,Anoplius
occurrence,Cal-IBIS,8,21,2010,San Clemente,Hymenoptera,Pompilidae,Pompilidae,,,,,Pompilidae,Pompilidae
occurrence,Cal-IBIS,8,5,2010,Santa Catalina,Hymenoptera,Pompilidae,Pompilidae,,,,,Pompilidae,Pompilidae
occurrence,Cal-IBIS,7,31,2010,Santa Catalina,Hymenoptera,Pompilidae,Pompilidae,,,,,Pompilidae,Pompilidae
occurrence,Cal-IBIS,10,20,1960,Santa Cruz,Hymenoptera,Pompilidae,Pompilidae,,,,,Pompilidae,Pompilidae
occurrence,Cal-IBIS,5,21,1973,Santa Cruz,Hymenoptera,Pompilidae,Pompilidae,,,,,Pompilidae,Pompilidae
occurrence,Cal-IBIS,10,12,1960,Santa Cruz,Hymenoptera,Pompilidae,Pompilidae,,,,,Pompilidae,Pompilidae
occurrence,Cal-IBIS,5,13,1992,Santa Cruz,Hymenoptera,Pompilidae,Pompilidae,,,,,Pompilidae,Pompilidae
occurrence,Cal-IBIS,3,30,1979,Anacapa,Hymenoptera,Pteromalidae,Pteromalidae,Halticoptera,Halticoptera,,,Halticoptera,Halticoptera
occurrence,Cal-IBIS,6,6,1980,San Nicolas,Hymenoptera,Pteromalidae,Pteromalidae,Halticoptera,Halticoptera,,,Halticoptera,Halticoptera
occurrence,Cal-IBIS,6,6,1980,San Nicolas,Hymenoptera,Pteromalidae,Pteromalidae,Halticoptera,Halticoptera,,,Halticoptera,Halticoptera
