source,order,family,genus,subgenus,specificEp,scientificName,yearpub,PUBL,year,month,Anacapa,Santa Barbara,Santa Catalina,San Clemente,Santa Cruz,San Miguel,San Nicholas,Santa Rosa 
lit,Hymenoptera,Sphecidae,Ammophila,,parkeri,Ammophila parkeri,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Ammophila,,placida,Ammophila placida,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Ancistromma,,bradleyi,Ancistromma bradleyi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Astata,,bechteli,Astata bechteli,1985,Ent. Calif. Ch. Isls. Proc.,,,,1,,1,1,,,
lit,Hymenoptera,Sphecidae,Astata,,nubecula,Astata nubecula,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Astata,,occidentalis,Astata occidentalis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Bembex,,americana comata,Bembex americana comata,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Sphecidae,Bembex,,americana comata,Bembex americana comata,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Sphecidae,Bembix,,americana comata,Bembix americana comata,1971,Bull. Calif. Insect Surv.,,,1,,1,,,,,
lit,Hymenoptera,Sphecidae,Bembix,,americana comata,Bembix americana comata,1985,Ent. Calif. Ch. Isls. Proc.,,,1,,1,,,,,
lit,Hymenoptera,Sphecidae,Bembix,,americana comata,Bembix americana comata,1985,Ent. Calif. Ch. Isls. Proc.,,,1,,1,,,,,
lit,Hymenoptera,Sphecidae,Bembix,,americana dugi,Bembix americana dugi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,Hymenoptera,Sphecidae,Bembix,,americana dugi,Bembix americana dugi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1923,Psyche,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1939,Bull. S. Calif. Acad. Sci.,,,,,,,,1,,1
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1929,Proc. U.S. Natl. Mus.,,,,,,,,1,,
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1939,Bull. S. Calif. Acad. Sci.,,,,,,,,,,1
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1939,Bull. S. Calif. Acad. Sci.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1923,Psyche,,,,,,,,1,,
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,1,,
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1968,Ann. Ent. Soc. Amer.,,,,,,,,1,,
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1971,Bull. Calif. Insect Surv.,,,,,,,1,1,,1
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,Hymenoptera,Sphecidae,Bembix,,americana hamata,Bembix americana hamata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,Hymenoptera,Sphecidae,Bembix,,americana nicolai,Bembix americana nicolai,1938,Pan-Pac. Ent.,,,,,,,,,1,
lit,Hymenoptera,Sphecidae,Bembix,,americana nicolai,Bembix americana nicolai,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,1,
lit,Hymenoptera,Sphecidae,Bembix,,americana nicolai,Bembix americana nicolai,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,1,
lit,Hymenoptera,Sphecidae,Bembix,,americana nicolai,Bembix americana nicolai,1968,Ann. Ent. Soc. Amer.,,,,,,,,,1,
lit,Hymenoptera,Sphecidae,Bembix,,americana nicolai,Bembix americana nicolai,1971,Bull. Calif. Insect Surv.,,,,,,,,,1,
lit,Hymenoptera,Sphecidae,Bembix,,americana nicolai,Bembix americana nicolai,1939,Bull. S. Calif. Acad. Sci.,,,,,,,,,1,
lit,Hymenoptera,Sphecidae,Bembix,,americana nicolai,Bembix americana nicolai,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,1,
lit,Hymenoptera,Sphecidae,Bembix,,americana nicolai,Bembix americana nicolai,1986,Psyche,1984,5,,,,,,,1,
lit,Hymenoptera,Sphecidae,Bembix,,santae-rosae,Bembix santae-rosae,NA,,,,,,,,,,,
lit,Hymenoptera,Sphecidae,Cerceris,,acanthophila,Cerceris acanthophila,1975,Bull. Calif. Insect Surv.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,acanthophila,Cerceris acanthophila,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,aequalis,Cerceris aequalis,1975,Bull. Calif. Insect Surv.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,convergens,Cerceris convergens,1975,Bull. Calif. Insect Surv.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,convergens,Cerceris convergens,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,finitima,Cerceris finitima,1975,Bull. Calif. Insect Surv.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,finitima,Cerceris finitima,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,minax,Cerceris minax,1975,Bull. Calif. Insect Surv.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,minax,Cerceris minax,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,sextoides,Cerceris sextoides,1975,Bull. Calif. Insect Surv.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,sextoides,Cerceris sextoides,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Cerceris,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Clypeadon,,utahensis,Clypeadon utahensis,1966,Proc. Ent. Soc. Wash.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Clypeadon,,utahensis,Clypeadon utahensis,1975,Bull. Calif. Insect Surv.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Clypeadon,,utahensis,Clypeadon utahensis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Crabro,,villosus,Crabro villosus,1976,Trans. Amer. Ent. Soc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Crabro,,villosus,Crabro villosus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Crossocerus,,chromatipus,Crossocerus chromatipus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Crossocerus,(Ablepharipus,insolens,Crossocerus insolens,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Crossocerus,(Blepharipus),maculipennis,Crossocerus maculipennis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Crossocerus,(Blepharipus),nigricornis,Crossocerus nigricornis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Didineis,,nodosa,Didineis nodosa,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,1,1
lit,Hymenoptera,Sphecidae,Diodontus,,occidentalis,Diodontus occidentalis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,1,,1
lit,Hymenoptera,Sphecidae,Diploplectron,,peglowi,Diploplectron peglowi,1972,Ann. Ent. Soc. Amer.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Diploplectron,,peglowi,Diploplectron peglowi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,1,,1,1
lit,Hymenoptera,Sphecidae,Dryudella,,caerulea,Dryudella caerulea,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,1
lit,Hymenoptera,Sphecidae,Dryudella,,rhimpa,Dryudella rhimpa,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,1,1,,1,1
lit,Hymenoptera,Sphecidae,Ectemnius,,spinifer,Ectemnius spinifer,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Foxia,,secunda,Foxia secunda,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Gorytes,,angustus,Gorytes angustus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Gorytes,,provancheri,Gorytes provancheri,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Harpactus,,clypeatus,Harpactus clypeatus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Harpactus,,pictifrons,Harpactus pictifrons,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Hyponysson,,bicolor,Hyponysson bicolor,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,1
lit,Hymenoptera,Sphecidae,Isodontia,,elegans,Isodontia elegans,1963,Univ. Calif. Publ. Ent.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Isodontia,,elegans,Isodontia elegans,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Isodontia,,,,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Sphecidae,Lindenius,,tecuya,Lindenius tecuya,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Liris,,argentatus,Liris argentatus,1984,Smith. Cont. Zool.,,,,,,1,1,,1,
lit,Hymenoptera,Sphecidae,Liris,,argentatus,Liris argentatus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,1,,1,
lit,Hymenoptera,Sphecidae,Liris,,beatus,Liris beatus,1984,Smith. Cont. Zool.,,,,,1,1,1,,,
lit,Hymenoptera,Sphecidae,Liris,,beatus,Liris beatus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,1,1,,,
lit,Hymenoptera,Sphecidae,Liris,,mescalero,Liris mescalero,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Liris,,mescalero latus,Liris mescalero latus,1984,Smith. Cont. Zool.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Microbembex,,californica,Microbembex californica,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,Hymenoptera,Sphecidae,Mimesa,,cahuilla,Mimesa cahuilla,1983,Lyman Ent. Mus. Res. Lab. Mem.,,,,,,,1,,1,
lit,Hymenoptera,Sphecidae,Mimesa,,cahuilla,Mimesa cahuilla,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,1,1
lit,Hymenoptera,Sphecidae,Miscophus,(Nitelopterus),californicus,Miscophus californicus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,1,1,1,1,1
lit,Hymenoptera,Sphecidae,Miscophus,(Nitelopterus),cyanurus,Miscophus cyanurus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Miscophus,(Nitelopterus),texanus,Miscophus texanus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Nysson,,pumilus,Nysson pumilus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Ochleroptera,,bipunctata,Ochleroptera bipunctata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Oxybelus,,californicus,Oxybelus californicus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Oxybelus,,uniglumis,Oxybelus uniglumis,1957,Bull. Calif. Insect Surv.,,,,,1,,,1,,
lit,Hymenoptera,Sphecidae,Oxybelus,,uniglumis,Oxybelus uniglumis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,1,1,1
lit,Hymenoptera,Sphecidae,Palmodes,,californicus,Palmodes californicus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Palmodes,,dimidiatus,Palmodes dimidiatus,1963,Univ. Calif. Publ. Ent.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Palmodes,,dimidiatus,Palmodes dimidiatus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Palmodes,,insularis,Palmodes insularis,1961,Proc. Ent. Soc. Wash.,,,1,,,,,1,,1
lit,Hymenoptera,Sphecidae,Palmodes,,insularis,Palmodes insularis,1963,Univ. Calif. Publ. Ent.,,,,,,,,,,
lit,Hymenoptera,Sphecidae,Palmodes,,insularis,Palmodes insularis,1985,Ent. Calif. Ch. Isls. Proc.,,,1,,,1,1,1,,1
lit,Hymenoptera,Sphecidae,Palmodes,,laeviventris,Palmodes laeviventris,1916,Ent. News,1915,8,,,,,,,,
lit,Hymenoptera,Sphecidae,Passaloecus,,armeniacae,Passaloecus armeniacae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Philanthus,,multimaculatus,Philanthus multimaculatus,1975,Bull. Calif. Insect Surv.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Philanthus,,multimaculatus,Philanthus multimaculatus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,1
lit,Hymenoptera,Sphecidae,Philanthus,,pacificus,Philanthus pacificus,1975,Bull. Calif. Insect Surv.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Philanthus,,pacificus,Philanthus pacificus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Philanthus,,,,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Sphecidae,Pisonopsis,,birkmanni,Pisonopsis birkmanni,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Plenoculus,,davisi,Plenoculus davisi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Podalonia,,communis,Podalonia communis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Podalonia,,compacta,Podalonia compacta,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,1,,1
lit,Hymenoptera,Sphecidae,Podalonia,,mexicana,Podalonia mexicana,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,1,1,1
lit,Hymenoptera,Sphecidae,Podalonia,,mexicana,Podalonia mexicana,1986,Psyche,1984,5,,,,,,,1,
lit,Hymenoptera,Sphecidae,Podalonia,,valida,Podalonia valida,1927,Proc. U.S. Natl. Mus.,,,,,,,,,,1
lit,Hymenoptera,Sphecidae,Podalonia,,valida,Podalonia valida,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,1,1,,
lit,Hymenoptera,Sphecidae,Podalonia,,valida,Podalonia valida,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,1,1,,
lit,Hymenoptera,Sphecidae,Prionyx,,canadensis,Prionyx canadensis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,,1
lit,Hymenoptera,Sphecidae,Prionyx,,thomae,Prionyx thomae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,1,,,,
lit,Hymenoptera,Sphecidae,Sceliphron,,caementarium,Sceliphron caementarium,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,1,1,,,1
lit,Hymenoptera,Sphecidae,Solierella,,albipes,Solierella albipes,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Solierella,,arcuata,Solierella arcuata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Solierella,,bicolor,Solierella bicolor,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Solierella,,blaisdelli,Solierella blaisdelli,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,1
lit,Hymenoptera,Sphecidae,Solierella,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Solierella,,levis,Solierella levis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Solierella,,peckhami,Solierella peckhami,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Solierella,,sayi,Solierella sayi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,1,1,,,1
lit,Hymenoptera,Sphecidae,Solierella,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,,,,
lit,Hymenoptera,Sphecidae,Sphex,,lucae,Sphex lucae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Spilomena,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Steniolia,,scolopacea,Steniolia scolopacea,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Stigmus,,fulvipes,Stigmus fulvipes,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,,
lit,Hymenoptera,Sphecidae,Stigmus,,inordinatus inordinatus,Stigmus inordinatus inordinatus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,,1,,1,
lit,Hymenoptera,Sphecidae,Tachysphex,,aequalis,Tachysphex aequalis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Tachysphex,,aequalis,Tachysphex aequalis,1988,Mem. Cal. Acad. Sci.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Tachysphex,,alpestris,Tachysphex alpestris,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Tachysphex,,alpestris,Tachysphex alpestris,1988,Mem. Cal. Acad. Sci.,,,,1,,,1,,,
lit,Hymenoptera,Sphecidae,Tachysphex,,amplus,Tachysphex amplus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Tachysphex,,amplus,Tachysphex amplus,1988,Mem. Cal. Acad. Sci.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Tachysphex,,apicalis,Tachysphex apicalis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Tachysphex,,apicalis,Tachysphex apicalis,1988,Mem. Cal. Acad. Sci.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Tachysphex,,clarconis,Tachysphex clarconis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,1,1,1
lit,Hymenoptera,Sphecidae,Tachysphex,,clarconis,Tachysphex clarconis,1988,Mem. Cal. Acad. Sci.,,,,,,,,1,1,1
lit,Hymenoptera,Sphecidae,Tachysphex,,pauxillus,Tachysphex pauxillus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Tachysphex,,pauxillus,Tachysphex pauxillus,1988,Mem. Cal. Acad. Sci.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Tachysphex,,sonorensis,Tachysphex sonorensis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Tachysphex,,sonorensis,Tachysphex sonorensis,1988,Mem. Cal. Acad. Sci.,,,,,,,1,,,1
lit,Hymenoptera,Sphecidae,Tachysphex,,tarsatus,Tachysphex tarsatus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,1,1,1
lit,Hymenoptera,Sphecidae,Tachysphex,,tarsatus,Tachysphex tarsatus,1988,Mem. Cal. Acad. Sci.,,,,,,,1,1,1,1
lit,Hymenoptera,Sphecidae,Tachysphex,,texanus,Tachysphex texanus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,1,1,1,,,1
lit,Hymenoptera,Sphecidae,Tachysphex,,texanus,Tachysphex texanus,1988,Mem. Cal. Acad. Sci.,,,,,1,1,1,,,1
lit,Hymenoptera,Sphecidae,Tachytes,,californicus,Tachytes californicus,1962,Pan-Pac. Ent.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Tachytes,,californicus,Tachytes californicus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Trypoxylon,,,,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Trypoxylon,,tridentatum tridentatum,Trypoxylon tridentatum tridentatum,1979,Pan-Pac. Ent.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Trypoxylon,,tridentatum tridentatum,Trypoxylon tridentatum tridentatum,1982,Univ. Calif. Publ. Ent.,,,,,,,1,,,
lit,Hymenoptera,Sphecidae,Trypoxylon,,tridentatum tridentatum,Trypoxylon tridentatum tridentatum,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,1,,,
lit,Hymenoptera,Tiphiidae,Brachycistis,,agama,Brachycistis agama,1966,Univ. Calif. Publ. Ent.,,,,,,,1,1,,
lit,Hymenoptera,Tiphiidae,Brachycistis,,agama,Brachycistis agama,1968,Pan-Pac. Ent.,,,,,,,1,1,,1
lit,Hymenoptera,Tiphiidae,Paratiphia,,nevadensis,Paratiphia nevadensis,1968,Trans. Amer. Ent. Soc.,,,,,,,1,,,
lit,Hymenoptera,Tiphiidae,Paratiphia,,,,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Torymidae,Torymus,,fullawayi,Torymus fullawayi,1976,Univ. Calif. Publ. Ent.,,,,,,,1,,,
lit,Hymenoptera,Torymidae,Torymus,,koebelei,Torymus koebelei,1976,Univ. Calif. Publ. Ent.,,,,,,,1,,,
lit,Hymenoptera,Torymidae,Torymus,,umbilicatus,Torymus umbilicatus,1976,Univ. Calif. Publ. Ent.,,,,,,,1,,,
lit,Hymenoptera,Vespidae,Ancistrocerus,,catskill halophila,Ancistrocerus catskill halophila,1940,Proc. Sixth Pac. Sci. Cong.,,3,,,1,,1,1,,
lit,Hymenoptera,Vespidae,Ancistrocerus,,lineativentris,Ancistrocerus lineativentris,1940,Proc. Sixth Pac. Sci. Cong.,,3,,,1,,,,,
lit,Hymenoptera,Vespidae,Ancistrocerus,,lineativentris,Ancistrocerus lineativentris,1944,Ent. Amer.,,,,,1,,,,,
lit,Hymenoptera,Vespidae,Ancistrocerus,,tigris cytainus,Ancistrocerus tigris cytainus,1940,Proc. Sixth Pac. Sci. Cong.,,3,,,1,,,,,
lit,Hymenoptera,Vespidae,Odynerus,,,,1940,Proc. Sixth Pac. Sci. Cong.,,3,,,1,,,,,
lit,Hymenoptera,Vespidae,Parancistrocerus,,declivatus,Parancistrocerus declivatus,1948,Proc. Calif. Acad. Sci. ser. 4,,,,,,,,,,
lit,Hymenoptera,Vespidae,Polistes,,fuscatus aurifer,Polistes fuscatus aurifer,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Vespidae,Polistes,,fuscatus aurifer,Polistes fuscatus aurifer,1905,Invert. Pac.,,,,,1,,,,,
lit,Hymenoptera,Vespidae,Polistes,,fuscatus aurifer,Polistes fuscatus aurifer,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Vespidae,Polistes,,fuscatus aurifer,Polistes fuscatus aurifer,1957,Bull. Calif. Insect Surv.,,,,,1,,1,,,
lit,Hymenoptera,Vespidae,Pseudomasaris,,edwardsii,Pseudomasaris edwardsii,1963,Univ. Calif. Publ. Ent.,,,,,1,,,,,
lit,Hymenoptera,Vespidae,Pterocheilus,,trichogaster,Pterocheilus trichogaster,1943,Ann. Ent. Soc. Amer.,,,,,1,,,,,
lit,Hymenoptera,Vespidae,Pterocheilus,,trichogaster,Pterocheilus trichogaster,1972,Pan-Pac. Ent.,,,,,,,1,,,
lit,Hymenoptera,Vespidae,Stenodynerus,,anatropus,Stenodynerus anatropus,1944,Pan-Pac. Ent.,,,,,,,1,,,
lit,Hymenoptera,Vespidae,Stenodynerus,,blandus,Stenodynerus blandus,1940,Proc. Sixth Pac. Sci. Cong.,,3,,,1,,,,,
lit,Hymenoptera,Vespidae,Stenodynerus,,blandus catalinae,Stenodynerus blandus catalinae,1943,Bull. Brook. Ent. Soc.,,,,,1,,,,,
lit,Hymenoptera,Vespidae,Stenodynerus,,,,1986,Psyche,1984,5,,,,,,,1,
lit,Hymenoptera,Vespidae,Vespula,,pensylvanica,Vespula pensylvanica,1961,Can. Ent. Suppl.,,,,,1,,1,,,
lit,Hymenoptera,Vespidae,Vespula,,pensylvanica,Vespula pensylvanica,1918,Pom. Coll. J. Ent. & Zool.,,,,,1,,,,,
lit,Hymenoptera,Vespidae,Vespula,,pensylvanica,Vespula pensylvanica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,1,,,,,
lit,Hymenoptera,Vespidae,Vespula,,pensylvanica,Vespula pensylvanica,1957,Bull. Calif. Insect Surv.,,,,,,,1,,,
lit,Hymenoptera,Vespidae,Vespula,,pensylvanica,Vespula pensylvanica,1892,Zoe,1892,8,,,1,,,,,
lit,Hymenoptera,Vespidae,Vespula,,pensylvanica,Vespula pensylvanica,1968,Calif. Vector Views,,,,,1,,,,,
