kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,MASTER_ELIM,sci_name,,needs review,isl_check,SMI,SR,SCR,A,SBA,SNI,SCL,SCA,assign by island
,,,,,amsinckia retrorsa,ELIM,amsinckia retrorsa,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,amsinckia sancti-nicolai var. sancti-nicolai,KEEP,amsinckia spectabilis var. spectabilis,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,amsinckia spectabilis var. sancti-nicolai,KEEP,amsinckia spectabilis var. spectabilis,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,amsinckia spectabilis,KEEP,amsinckia spectabilis var. spectabilis,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,amsinckia spectabilis var. nicolai,KEEP,amsinckia spectabilis var. spectabilis,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,amsinckia spectabilis var. spectabilis,KEEP,amsinckia spectabilis var. spectabilis,,,8,1,1,1,1,1,1,1,1,
,,,,,amsinckia swainiae,ELIM,amsinckia swainiae,K,,0,,,,,,,,,
,,,,,amsinckia tessellata,ELIM,amsinckia tessellata,,,0,,,,,,,,,
,,,,,amsonia tomentosa var. tomentosa,ELIM,amsonia tomentosa var. tomentosa,,,0,,,,,,,,,
,,,,,anagallis minima,ELIM,anagallis minima,,,0,,,,,,,,,
,,,,,centunculus minimus,ELIM,anagallis minima,,,0,,,,,,,,,
,,,,,anaphalis margaritacea,ELIM,anaphalis margaritacea,,,0,,,,,,,,,
,,,,,andrographis alata,,andrographis alata,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,andropogon glomeratus,KEEP,andropogon glomeratus var. scabriglumis,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,andropogon glomeratus var. glomeratus,KEEP,andropogon glomeratus var. scabriglumis,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,andropogon glomeratus var. scabriglumis,KEEP,andropogon glomeratus var. scabriglumis,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Piperales,Saururaceae,anemopsis californica,KEEP,anemopsis californica,,,4,,,1,,,1,1,1,
,,,,,anredera cordifolia,ELIM,anredera cordifolia,,,0,,,,,,,,,
,,,,,anthemis arvensis,ELIM,anthemis arvensis,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,anthemis cotula,KEEP,anthemis cotula,,,3,,1,1,,,,,1,
,,,,,antirrhinum coulterianum,ELIM,antirrhinum coulterianum,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,antirrhinum kelloggii,KEEP,antirrhinum kelloggii,,,2,,,1,,,,,1,
,,,,,antirrhinum nuttallianum f. pusillum,,antirrhinum nuttallianum f. pusillum,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,antirrhinum nuttallianum subsp. nuttallianum,,antirrhinum nuttallianum subsp. nuttallianum,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,antirrhinum nuttallianum,KEEP,antirrhinum nuttallianum subsp. subsessile,,,6,1,1,1,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,antirrhinum nuttallianum subsp. subsessile,KEEP,antirrhinum nuttallianum subsp. subsessile,,,6,1,1,1,1,,,1,1,
,,,,,antirrhinum pusillum,,antirrhinum pusillum,,Yes,0,,,,,,,,,
,,,,,antirrhinum speciosum,,antirrhinum speciosum,,Yes,0,,,,,,,,,
,,,,,antirrhinum strictum,,antirrhinum strictum,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,antirrhinum multiflorum,KEEP,antirrhinum thompsonii,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,antirrhinum thompsonii,KEEP,antirrhinum thompsonii,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,alchemilla arvensis,,aphanes arvensis,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,aphanes arvensis,,aphanes arvensis,,Yes,0,,,,,,,,,
,,,,,aphanes macrosepala,,aphanes macrosepala,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,alchemilla occidentalis,KEEP,aphanes occidentalis,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,aphanes occidentalis,KEEP,aphanes occidentalis,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,aphanisma blitoides,KEEP,aphanisma blitoides,,,8,1,1,1,1,1,1,1,1,
,,,,,aphyllon californicum subsp. grande,,aphyllon californicum subsp. grande,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,aphyllon fasciculatum,KEEP,aphyllon fasciculatum,,,1,,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche fasciculata,KEEP,aphyllon fasciculatum,,,1,,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche fasciculata var. franciscana,KEEP,aphyllon fasciculatum,,,1,,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,aphyllon parishii,KEEP,aphyllon parishii subsp. brachylobum,,,5,1,1,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,aphyllon parishii spp. brachylobum,KEEP,aphyllon parishii subsp. brachylobum,,,5,1,1,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,aphyllon parishii subsp. brachylobum,KEEP,aphyllon parishii subsp. brachylobum,,,5,1,1,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche parishii,KEEP,aphyllon parishii subsp. brachylobum,,,5,1,1,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche parishii brachyloba,KEEP,aphyllon parishii subsp. brachylobum,,,5,1,1,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche parishii subsp. brachyloba,KEEP,aphyllon parishii subsp. brachylobum,,,5,1,1,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche parishii var. brachylob,KEEP,aphyllon parishii subsp. brachylobum,,,5,1,1,1,,,1,,1,
,,,,,aphyllon purpureum,,aphyllon purpureum,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,aphyllon tuberosum,KEEP,aphyllon tuberosum,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,orobanche bulbosa,KEEP,aphyllon tuberosum,,,3,,1,1,,,,,1,
,,,,,orobanche uniflora,ELIM,aphyllon uniflorum,,,0,,,,,,,,,
,,,,,orobanche uniflora subsp. occidentalis,ELIM,aphyllon uniflorum,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,apiastrum angustifolium,KEEP,apiastrum angustifolium,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,apium graveolens,KEEP,apium graveolens,,,4,,1,1,,,1,1,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,aptenia cordifolia,KEEP,aptenia cordifolia,,,2,,,,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,mesembryanthemum cordifolium,KEEP,aptenia cordifolia,,,2,,,,1,,,,1,
,,,,,apteria aphylla,ELIM,apteria aphylla,,,0,,,,,,,,,
,,,,,araucaria bidwillii,ELIM,araucaria bidwillii,,,0,,,,,,,,,
,,,,,araucaria excelsa,ELIM,araucaria columnaris,,,0,,,,,,,,,
,,,,,araujia sericifera,ELIM,araujia sericifera,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arbutus menziesii,KEEP,arbutus menziesii,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,arctium minus,KEEP,arctium minus,,,1,,1,,,,,,,
,,,,,arctostaphylos andersonii var. viridissima,,arctostaphylos andersonii var. viridissima,,Yes,0,,,,,,,,,
,,,,,arctostaphylos auriculata,ELIM,arctostaphylos auriculata,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos catalinae,KEEP,arctostaphylos catalinae,,,1,,,,,,,,1,
,,,,,arctostaphylos catalinae var. viridissima,,arctostaphylos catalinae var. viridissima,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos confertiflora,KEEP,arctostaphylos confertiflora,,,1,,1,,,,,,,
,,,,,arctostaphylos confertiflora x tomentosa,,arctostaphylos confertiflora x tomentosa,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos crustacea,,arctostaphylos crustacea,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos tomentosa subsp. crinita,,arctostaphylos crustacea subsp. crinita,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos crustacea subsp. crustacea,,arctostaphylos crustacea subsp. crustacea,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos glandulosa subsp. glandulosa,,arctostaphylos crustacea subsp. crustacea,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos glandulosa var. campbelliae,,arctostaphylos crustacea subsp. crustacea,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos crustacea subsp. insulicola,KEEP,arctostaphylos crustacea subsp. insulicola,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos subcordata,KEEP,arctostaphylos crustacea subsp. insulicola,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos tomentosa subsp. insulicola,KEEP,arctostaphylos crustacea subsp. insulicola,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos crustacea subsp. subcordata,KEEP,arctostaphylos crustacea subsp. subcordata,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos tomentosa subsp. subcordata,KEEP,arctostaphylos crustacea subsp. subcordata,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos glandulosa,,arctostaphylos glandulosa,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos insularis,KEEP,arctostaphylos insularis,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos insularis f. pubescens,KEEP,arctostaphylos insularis,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos insularis var. pubescens,KEEP,arctostaphylos insularis,,,1,,,1,,,,,,
,,,,,arctostaphylos insularis x tomentosa,,arctostaphylos insularis x tomentosa,,Yes,0,,,,,,,,,
,,,,,arctostaphylos nissenana,ELIM,arctostaphylos nissenana,,,0,,,,,,,,,
,,,,,arctostaphylos pechoensis,ELIM,arctostaphylos pechoensis,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos tomentosa,,arctostaphylos tomentosa,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos tomentosa subsp. tomentosa,,arctostaphylos tomentosa subsp. tomentosa,,Yes,0,,,,,,,,,
,,,,,arctostaphylos tomentosa x confertiflora,,arctostaphylos tomentosa x confertiflora,,Yes,0,,,,,,,,,
,,,,,arctostaphylos tomentosa x viridissima,,arctostaphylos tomentosa x viridissima,,Yes,0,,,,,,,,,
,,,,,arctostaphylos uva suborbiculata,,arctostaphylos uva suborbiculata,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos pechoensis var. viridissima,KEEP,arctostaphylos viridissima,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,arctostaphylos viridissima,KEEP,arctostaphylos viridissima,,,1,,,1,,,,,,
,,,,,arctotis venusta,,arctotis venusta,,Yes,0,,,,,,,,,
,,,,,argemone gracilenta,ELIM,argemone gracilenta,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,aristida adscencionis,KEEP,aristida adscensionis,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,aristida adscensionis,KEEP,aristida adscensionis,,,4,,1,1,,,,1,1,
,,,,,aristida divaricata,ELIM,aristida divaricata,,,0,,,,,,,,,
,,,,,aristida purpurea var. parishii,ELIM,aristida purpurea var. parishii,,,0,,,,,,,,,
,,,,,aristida repens,ELIM,aristida repens,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,aristida hamulosa,KEEP,aristida ternipes var. gentilis,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,aristida ternipes,KEEP,aristida ternipes var. gentilis,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,aristida ternipes var. gentilis,KEEP,aristida ternipes var. gentilis,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,aristida ternipes var. hamulosa,KEEP,aristida ternipes var. gentilis,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,armeria maritima,KEEP,armeria maritima subsp. californica,,,1,,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,armeria maritima subsp. californica,KEEP,armeria maritima subsp. californica,,,1,,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,artemisia californica,KEEP,artemisia californica,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,artemisia douglasiana,KEEP,artemisia douglasiana,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,artemisia vulgaris subsp. heterophylla,KEEP,artemisia douglasiana,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,artemisia dracunculus,KEEP,artemisia dracunculus,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,artemisia nesiotica,KEEP,artemisia nesiotica,,,3,,,,,1,1,1,,
,,,,,artemisia suksdorfii,ELIM,artemisia suksdorfii,,,0,,,,,,,,,
,,,,,artemisia tridentata,ELIM,artemisia tridentata,,,0,,,,,,,,,
,,,,,artemisia vulgaris,ELIM,artemisia vulgaris,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,arthroceras subterminale,KEEP,arthrocnemum subterminale,,,5,1,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,arthrocnemum subterminale,KEEP,arthrocnemum subterminale,,,5,1,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,salicornia subterminalis,KEEP,arthrocnemum subterminale,,,5,1,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,arundo donax,KEEP,arundo donax,,,4,,1,1,,,1,,1,
,,,,,arundo donax var. versicolor,ELIM,arundo donax f. versicolor,,,0,,,,,,,,,
,,,,,asclepias curassavica,ELIM,asclepias curassavica,,,0,,,,,,,,,
,,,,,asclepias erosa,ELIM,asclepias erosa,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,asclepias fascicularis,KEEP,asclepias fascicularis,,,3,,1,1,,,,,1,
,,,,,asclepias subulata,ELIM,asclepias subulata,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Asparagaceae,asparagus asparagoides,KEEP,asparagus asparagoides,,,2,,,,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Asparagaceae,asparagus officinalis,KEEP,asparagus officinalis subsp. officinalis,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Asparagaceae,asparagus officinalis subsp. officinalis,KEEP,asparagus officinalis subsp. officinalis,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Asphodelaceae,asphodelus fistulosus,KEEP,asphodelus fistulosus,,,1,,,,,,,1,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,aspidotis californica,KEEP,aspidotis californica,,,2,,,1,,,,,1,
,,,,,asplenium adiantum-nigrum,ELIM,asplenium adiantum-nigrum,,,0,,,,,,,,,
,,,,,astragalus arthurii,ELIM,astragalus arthurii,,,0,,,,,,,,,
,,,,,astragalus asymmetricus,ELIM,astragalus asymmetricus,,,0,,,,,,,,,
,,,,,astragalus coccineus,ELIM,astragalus coccineus,,,0,,,,,,,,,
,,,,,astragalus crotalariae,ELIM,astragalus crotalariae,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus curtipes,KEEP,astragalus curtipes,,,2,1,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus didymocarpus,KEEP,astragalus didymocarpus var. didymocarpus,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus didymocarpus var. didymocarpus,KEEP,astragalus didymocarpus var. didymocarpus,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus didymocarpus var. dispermus,KEEP,astragalus didymocarpus var. didymocarpus,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus gambelianus,KEEP,astragalus gambelianus,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus lentiginosus,,astragalus lentiginosus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus lentiginosus var. borreganus,,astragalus lentiginosus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus lentiginosus var. coachellae,,astragalus lentiginosus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus lentiginosus var. nigricalycis,,astragalus lentiginosus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus leucolobus,,astragalus leucolobus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus magdalenae var. peirsonii,,astragalus magdalenae var. peirsonii,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus miguelensis,KEEP,astragalus miguelensis,,,5,1,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus molybdenus,,astragalus molybdenus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus nevinii,KEEP,astragalus nevinii,,,1,,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus nutans,,astragalus nutans,,Yes,0,,,,,,,,,
,,,,,astragalus nuttallianus,ELIM,astragalus nuttallianus,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus nuttallii,,astragalus nuttallii,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus palmeri,,astragalus palmeri,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus pomonensis,,astragalus pomonensis,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus traskiae,KEEP,astragalus traskiae,,,2,,,,,1,1,,,
,,,,,astragalus tribuloides,,astragalus tribuloides,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus trichopodus,,astragalus trichopodus,,"Keep subspecies, bump to species, or take richness bloat?",0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus trichopodus leucopsis,KEEP,astragalus trichopodus var. lonchus,,"Keep subspecies, bump to species, or take richness bloat?",5,1,1,1,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus trichopodus subsp. leucopsis,KEEP,astragalus trichopodus var. lonchus,,"Keep subspecies, bump to species, or take richness bloat?",5,1,1,1,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus trichopodus var. lonchus,KEEP,astragalus trichopodus var. lonchus,,"Keep subspecies, bump to species, or take richness bloat?",5,1,1,1,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus trichopodus var. phoxus,,astragalus trichopodus var. phoxus,,"Keep subspecies, bump to species, or take richness bloat?",0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus capillipes,KEEP,astragalus trichopodus var. trichopodus,,"Keep subspecies, bump to species, or take richness bloat?",1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,astragalus trichopodus var. trichopodus,KEEP,astragalus trichopodus var. trichopodus,,"Keep subspecies, bump to species, or take richness bloat?",1,,,,,,,,1,
,,,,,athyrium asplenioides,ELIM,athyrium asplenioides,,,0,,,,,,,,,
,,,,,athyrium filix-femina var. californicum,ELIM,athyrium filix-femina var. californicum,,,0,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,athyrium filix-femina,KEEP,athyrium filix-femina var. cyclosorum,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,athyrium filix-femina subsp. cyclosorum,KEEP,athyrium filix-femina var. cyclosorum,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,athyrium filix-femina var. cyclosorum,KEEP,athyrium filix-femina var. cyclosorum,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,athyrium filix-femina var. sitchense,KEEP,athyrium filix-femina var. cyclosorum,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,athysanus pusillus,KEEP,athysanus pusillus,,,3,,,1,,,,1,1,
,,,,,atriplex argentea subsp. argentea,ELIM,atriplex argentea subsp. argentea,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex argentea,KEEP,atriplex argentea var. expansa,,,5,,1,1,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex argentea subsp. expansa,KEEP,atriplex argentea var. expansa,,,5,,1,1,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex argentea var. expansa,KEEP,atriplex argentea var. expansa,,,5,,1,1,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex argentea var. mohavensis,KEEP,atriplex argentea var. expansa,,,5,,1,1,,,1,1,1,
,,,,,atriplex barclayana,ELIM,atriplex barclayana,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex canescens,KEEP,atriplex canescens,,,1,,,,,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex coulteri,KEEP,atriplex coulteri,,,6,1,1,1,1,,,1,1,
,,,,,atriplex subspicata,ELIM,atriplex dioica,,,0,,,,,,,,,
,,,,,atriplex hastata,ELIM,atriplex hastata,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex breweri,KEEP,atriplex lentiformis,,,5,,,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex lentiformis,KEEP,atriplex lentiformis,,,5,,,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex lentiformis subsp. breweri,KEEP,atriplex lentiformis,,,5,,,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex lentiformis subsp. lentiformis,KEEP,atriplex lentiformis,,,5,,,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex leucophylla,KEEP,atriplex leucophylla,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex pacifica,KEEP,atriplex pacifica,,,7,,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex parishii,,atriplex parishii,,Yes,0,,,,,,,,,
,,,,,atriplex polycarpa,ELIM,atriplex polycarpa,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex patula subsp. hastata,KEEP,atriplex prostrata,,,4,1,,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex prostrata,KEEP,atriplex prostrata,,,4,1,,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex triangularis,KEEP,atriplex prostrata,,,4,1,,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex rosea,KEEP,atriplex rosea,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex semibaccata,KEEP,atriplex semibaccata,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex serenana,,atriplex serenana,,"Keep subspecies, bump to species, or take richness bloat?",0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,atriplex serenana var. davidsonii,KEEP,atriplex serenana var. davidsonii,,"Keep subspecies, bump to species, or take richness bloat?",2,,1,,,,,,1,
