...1,source,month,year,island,class,acceptedGenus,acceptedName,latitude,longitude,type,Lat_alb,Lon_alb,Id,ISL_NAME,geometry
1733,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.03280361,-119.702929,Collection,-442485.27387419576,27433.39441385008,0,Santa Cruz,"c(27433.3944138501, -442485.273874196)"
1734,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01791766,-119.6152959,Collection,-444107.3944724854,35532.64385997027,0,Santa Cruz,"c(35532.6438599703, -444107.394472485)"
1735,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01791766,-119.6152959,Collection,-444107.3944724854,35532.64385997027,0,Santa Cruz,"c(35532.6438599703, -444107.394472485)"
1736,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.02606449,-119.6068128,Collection,-443200.5000702143,36312.42107524048,0,Santa Cruz,"c(36312.4210752405, -443200.500070214)"
1737,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.02606449,-119.6068128,Collection,-443200.5000702143,36312.42107524048,0,Santa Cruz,"c(36312.4210752405, -443200.500070214)"
1738,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.03280361,-119.702929,Collection,-442485.27387419576,27433.39441385008,0,Santa Cruz,"c(27433.3944138501, -442485.273874196)"
1739,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1740,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1741,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1742,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1743,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1744,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1745,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1746,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.03280361,-119.702929,Collection,-442485.27387419576,27433.39441385008,0,Santa Cruz,"c(27433.3944138501, -442485.273874196)"
1747,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.03280361,-119.702929,Collection,-442485.27387419576,27433.39441385008,0,Santa Cruz,"c(27433.3944138501, -442485.273874196)"
1748,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1749,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.03280361,-119.702929,Collection,-442485.27387419576,27433.39441385008,0,Santa Cruz,"c(27433.3944138501, -442485.273874196)"
1750,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1751,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1752,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1753,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.03280361,-119.702929,Collection,-442485.27387419576,27433.39441385008,0,Santa Cruz,"c(27433.3944138501, -442485.273874196)"
1754,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1755,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1756,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1757,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1758,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1759,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1760,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1761,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1762,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1763,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1764,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1765,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.03280361,-119.702929,Collection,-442485.27387419576,27433.39441385008,0,Santa Cruz,"c(27433.3944138501, -442485.273874196)"
1766,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1767,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1768,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1769,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1770,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1771,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1772,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1773,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1774,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1775,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1776,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1777,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1778,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1779,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1780,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1781,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1782,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1783,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1784,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1785,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1786,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1787,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1788,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1789,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1790,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1791,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1792,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1793,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1794,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1795,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1796,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1797,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1798,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1799,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1800,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01978706,-119.6910526,Collection,-443925.6297534313,28534.836721369003,0,Santa Cruz,"c(28534.836721369, -443925.629753431)"
1801,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1802,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1803,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1804,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1805,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1806,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1807,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1808,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01961196,-119.8453871,Collection,-443979.90107199503,14280.325695857697,0,Santa Cruz,"c(14280.3256958577, -443979.901071995)"
1809,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1810,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1811,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1812,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1813,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1814,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1815,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1816,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1817,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1818,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1819,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1820,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1821,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1822,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1823,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1824,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1825,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1826,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1827,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1828,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01174402,-119.8673675,Collection,-444855.72145172954,12251.398756917746,0,Santa Cruz,"c(12251.3987569177, -444855.72145173)"
1829,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
1830,Cal-IBIS,2,1974,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps nigriventris,34.01767021,-119.8184965,Collection,-444190.88610336604,16764.399439720513,0,Santa Cruz,"c(16764.3994397205, -444190.886103366)"
