source,order,family,genus,specificEp,scientificName,yearpub,PUBL,year,month,ANA,BAR,CAT,CLE,CRU,MIG,NIC,ROS
lit,Coleoptera,Scolytidae,Ips,mexicanus,Ips mexicanus,1973,Bull. Calif. Insect Survey,,,,,,,x,,,
lit,Coleoptera,Scolytidae,Ips,paraconfusus,Ips paraconfusus,1973,Bull. Calif. Insect Survey,,,,,,,x,,,
lit,Coleoptera,Scolytidae,Pseudopityophthorus,sp.,Pseudopityophthorus sp.,1985,Ent. Calif. Ch. Isls. Proc.,1974,6,,x,,,,,,
lit,Coleoptera,Scraptiidae,Pentaria,nubila,Pentaria nubila,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Silphidae,Heterosilpha,ramosa,Heterosilpha ramosa,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Silphidae,Heterosilpha,ramosa,Heterosilpha ramosa,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Silphidae,Heterosilpha,ramosa,Heterosilpha ramosa,1979,Trans. S. Diego Soc. Nat. Hist,,,,,,,x,x,,x
lit,Coleoptera,Silphidae,Heterosilpha,ramosa,Heterosilpha ramosa,1988,Proc. Ent. Soc. Ontario,,,,,,,x,,,
lit,Coleoptera,Silphidae,Nicrophorus,guttula,Nicrophorus guttula,1897,Can. Ent.,,,,,,x,,,,
lit,Coleoptera,Silphidae,Nicrophorus,guttula,Nicrophorus guttula,1901,Calif. Acad. Sci. Occ. Pap.,,,,,,x,,,,
lit,Coleoptera,Silphidae,Nicrophorus,guttula,Nicrophorus guttula,1979,Trans. S. Diego Soc. Nat. Hist,,,,,,x,,,,x
lit,Coleoptera,Silphidae,Nicrophorus,guttula,Nicrophorus guttula,1986,J. Nat. Hist.,,,,,,x,,,,
lit,Coleoptera,Silphidae,Nicrophorus,guttula,Nicrophorus guttula,1988,Proc. Ent. Soc. Ontario,,,,,,x,,,,
lit,Coleoptera,Silphidae,Nicrophorus,nigrita,Nicrophorus nigrita,1897,Can. Ent.,,,,,,x,,,,x
lit,Coleoptera,Silphidae,Nicrophorus,nigrita,Nicrophorus nigrita,1897,Can. Ent.,1875,,,,,,,,,
lit,Coleoptera,Silphidae,Nicrophorus,nigrita,Nicrophorus nigrita,1979,Trans. S. Diego Soc. Nat. Hist,,,x,x,,x,x,,,x
lit,Coleoptera,Silphidae,Nicrophorus,nigrita,Nicrophorus nigrita,1982,Syst. Ent.,1979,3,,x,,,,,,
lit,Coleoptera,Silphidae,Nicrophorus,nigrita,Nicrophorus nigrita,1985,Ent. Calif. Ch. Isls. Proc.,,,x,x,x,x,x,,,x
lit,Coleoptera,Silphidae,Nicrophorus,nigrita,Nicrophorus nigrita,1988,Proc. Ent. Soc. Ontario,,,,,,x,x,,,
lit,Coleoptera,Silphidae,Thanatophilus,lapponicus,Thanatophilus lapponicus,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Silphidae,Thanatophilus,lapponicus,Thanatophilus lapponicus,1979,Trans. S. Diego Soc. Nat. Hist,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Aleochara,bimaculata,Aleochara bimaculata,1897,Can. Ent.,,,,,x,x,,,,
lit,Coleoptera,Staphylinidae,Aleochara,curtidens,Aleochara curtidens,1897,Can. Ent.,,,,x,,,,,,
lit,Coleoptera,Staphylinidae,Aleochara,curtidens,Aleochara curtidens,1984,Mem. Ent. Soc. Can.,,,,x,,,,,,
lit,Coleoptera,Staphylinidae,Aleochara,curtidens,Aleochara curtidens,1985,Ent. Calif. Ch. Isls. Proc.,,,,x,,,,,,
lit,Coleoptera,Staphylinidae,Aleochara,densissima,Aleochara densissima,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Aleochara,densissima,Aleochara densissima,1984,Mem. Ent. Soc. Can.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Aleochara,fumata,Aleochara fumata,1984,Mem. Ent. Soc. Can.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Aleochara,lanuginosa,Aleochara lanuginosa,1984,Mem. Ent. Soc. Can.,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Aleochara,littoralis,Aleochara littoralis,1984,Mem. Ent. Soc. Can.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Aleochara,pacifica,Aleochara pacifica,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Aleochara,sulcicollis,Aleochara sulcicollis,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Aleochara,sulcicollis,Aleochara sulcicollis,1984,Mem. Ent. Soc. Can.,,,,,,,x,,,
lit,Coleoptera,Staphylinidae,Aleochara,valida,Aleochara valida,1984,Mem. Ent. Soc. Can.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Aleocharinae nr. Oxypoda,sp.,Aleocharinae nr. Oxypoda sp.,1985,Ent. Calif. Ch. Isls. Proc.,1979,4,,x,,,,,,
lit,Coleoptera,Staphylinidae,Aploderus,flavipennis,Aploderus flavipennis,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Apocellus,analis,Apocellus analis,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Bledius,albonotatus,Bledius albonotatus,1983,Bull. Amer. Mus. Nat. Hist.,,,,,,,,x,x,
lit,Coleoptera,Staphylinidae,Bledius,fenyesi,Bledius fenyesi,1976,Bull. Amer. Mus. Nat. Hist.,,,,,,,x,x,x,
lit,Coleoptera,Staphylinidae,Bledius,ornatus,Bledius ornatus,1982,"Tech. Rep., Allan Hancock, USC",,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Bledius,ruficornis,Bledius ruficornis,1983,Bull. Amer. Mus. Nat. Hist.,,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Bledius,sp.,Bledius sp.,1980,The Calif. Isls.: Proc. Multi.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Bledius,sp.,Bledius sp.,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Bryothinusa,catalinae,Bryothinusa catalinae,1904,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Bryothinusa,catalinae,Bryothinusa catalinae,1905,Bull. S. Calif. Acad. Sci.,1904,3,,,x,,,,,
lit,Coleoptera,Staphylinidae,Bryothinusa,catalinae,Bryothinusa catalinae,1956,Trans. S. Diego Soc. Nat. Hist,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Cafius,canescens,Cafius canescens,1897,Can. Ent.,,,,,,,,,x,
lit,Coleoptera,Staphylinidae,Cafius,canescens,Cafius canescens,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,x,
lit,Coleoptera,Staphylinidae,Cafius,canescens,Cafius canescens,1980,Trans. S. Diego Soc. Nat. Hist,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Cafius,canescens,Cafius canescens,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Cafius,lithocharinus,Cafius lithocharinus,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Cafius,lithocharinus,Cafius lithocharinus,1980,The Calif. Isls.: Proc. Multi.,,,,,,,,,x,
lit,Coleoptera,Staphylinidae,Cafius,lithocharinus,Cafius lithocharinus,1982,"Tech. Rep., Allan Hancock, USC",,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Cafius,lithocharinus,Cafius lithocharinus,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Cafius,luteipennis,Cafius luteipennis,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Cafius,luteipennis,Cafius luteipennis,1980,Trans. S. Diego Soc. Nat. Hist,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Cafius,luteipennis,Cafius luteipennis,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Cafius,opacus,Cafius opacus,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Cafius,seminitens,Cafius seminitens,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,x,
lit,Coleoptera,Staphylinidae,Cafius,seminitens,Cafius seminitens,1980,Trans. S. Diego Soc. Nat. Hist,,,,,,,,x,,
lit,Coleoptera,Staphylinidae,Cafius,seminitens,Cafius seminitens,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Cafius,sp.,Cafius sp.,1982,"Tech. Rep., Allan Hancock, USC",,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Cafius,sp.,Cafius sp.,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Cafius,sulcicollis,Cafius sulcicollis,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Cafius,sulcicollis,Cafius sulcicollis,1980,Trans. S. Diego Soc. Nat. Hist,,,,,,,x,,,
lit,Coleoptera,Staphylinidae,Creophilus,maxillosus,Creophilus maxillosus,1897,Can. Ent.,,,,,x,x,,,,
lit,Coleoptera,Staphylinidae,Creophilus,maxillosus,Creophilus maxillosus,1901,Calif. Acad. Sci. Occ. Pap.,,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Diglotta,pacifica,Diglotta pacifica,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Erichsonius,puncticeps,Erichsonius puncticeps,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Gabrius,nigritulus,Gabrius nigritulus,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Hadrotes,crassus,Hadrotes crassus,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Hadrotes,crassus,Hadrotes crassus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Coleoptera,Staphylinidae,Hadrotes,crassus,Hadrotes crassus,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Heterothops,fusculus,Heterothops fusculus,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Lathrotropis,jacobinum,Lathrotropis jacobinum,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Neobisnius,occidentoides,Neobisnius occidentoides,1981,Occ. Pap. Flor. St. Coll. Arth,1938,6,,,,x,,,,
lit,Coleoptera,Staphylinidae,Philonthus,cruentatus,Philonthus cruentatus,1940,Proc. Sixth Pac. Sci. Cong.,,6,,,x,,,,,
lit,Coleoptera,Staphylinidae,Philonthus,lecontei,Philonthus lecontei,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Staphylinidae,Philonthus,longicornis,Philonthus longicornis,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Pseudopsis,sp.,Pseudopsis sp.,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Quedius (Microsaurus),limbifer,Quedius (Microsaurus) limbifer,1971,Mem. Ent. Soc. Can.,,,,,,,x,,,
lit,Coleoptera,Staphylinidae,Staphylinus,ater,Staphylinus ater,1985,Ent. Calif. Ch. Isls. Proc.,1982,10,,x,,,,,,
lit,Coleoptera,Staphylinidae,Staphylinus,ater,Staphylinus ater,1991,Herp. Monographs,,,,x,,,,,,
lit,Coleoptera,Staphylinidae,Strigota (Eustrigota),seclusa,Strigota (Eustrigota) seclusa,1911,Mem. Coleop.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Sunius,mobilis,Sunius mobilis,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Sunius,reductum,Sunius reductum,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Sunius,sp.,Sunius sp.,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Staphylinidae,Sunius,sp.,Sunius sp.,1985,Ent. Calif. Ch. Isls. Proc.,1982,3,,x,,,,,,
lit,Coleoptera,Staphylinidae,Tachyporus,californicus,Tachyporus californicus,1897,Can. Ent.,,,,,x,,,,,x
lit,Coleoptera,Staphylinidae,Tachyporus,sp.,Tachyporus sp.,1986,Psyche,,,,,,,,x,,
lit,Coleoptera,Staphylinidae,Tarphiota,geniculata,Tarphiota geniculata,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Tarphiota,geniculata,Tarphiota geniculata,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Tarphiota,pallidipes,Tarphiota pallidipes,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Thinopinus,pictus,Thinopinus pictus,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Thinusa,maritima,Thinusa maritima,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Staphylinidae,Xenota,umbonalis,Xenota umbonalis,1910,Mem. Coleop.,,,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Apsena,barbarae,Apsena barbarae,1932,Trans. Amer. Ent. Soc.,,,,x,,,,,,
lit,Coleoptera,Tenebrionidae,Apsena,barbarae,Apsena barbarae,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Apsena,grossa,Apsena grossa,1866,Smith. Misc. Collns.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Apsena,grossa,Apsena grossa,1889,Proc. U. S. Nat. Mus.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Apsena,grossa,Apsena grossa,1897,Can. Ent.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Apsena,grossa,Apsena grossa,1901,Calif. Acad. Sci. Occ. Pap.,,,,x,,x,,,x,
lit,Coleoptera,Tenebrionidae,Apsena,grossa,Apsena grossa,1932,Trans. Amer. Ent. Soc.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Apsena,grossa,Apsena grossa,1974,Pan-Pac. Ent.,1972,4,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Apsena,grossa,Apsena grossa,1985,Ent. Calif. Ch. Isls. Proc.,,,,x,x,x,,,x,
lit,Coleoptera,Tenebrionidae,Apsena,pubescens,Apsena pubescens,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Apsena,pubescens,Apsena pubescens,1905,Bull. S. Calif. Acad. Sci.,1904,3,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Apsena,pubescens,Apsena pubescens,1932,Trans. Amer. Ent. Soc.,,,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Apsena,rufipes,Apsena rufipes,1916,Ent. News,1915,8,,,,,,,,
lit,Coleoptera,Tenebrionidae,Blapstinus,brevicollis,Blapstinus brevicollis,1970,"Ph.D. diss., Ohio St. Univ.",,,,,,,,,,x
lit,Coleoptera,Tenebrionidae,Blapstinus,brevicollis?,Blapstinus brevicollis?,1897,Can. Ent.,,,,,,,,,,x
lit,Coleoptera,Tenebrionidae,Blapstinus,dilatatus,Blapstinus dilatatus,1970,"Ph.D. diss., Ohio St. Univ.",,,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Blapstinus,discolor,Blapstinus discolor,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Blapstinus,discolor,Blapstinus discolor,1905,Bull. S. Calif. Acad. Sci.,1904,3,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Blapstinus,discolor,Blapstinus discolor,1970,"Ph.D. diss., Ohio St. Univ.",,,,,x,,x,,,
lit,Coleoptera,Tenebrionidae,Blapstinus,histricus,Blapstinus histricus,1970,"Ph.D. diss., Ohio St. Univ.",,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Blapstinus,sp.,Blapstinus sp.,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Blapstinus,sp.,Blapstinus sp.,1976,Trans. Kentucky Acad. Sci.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Cibdelis,bachei,Cibdelis bachei,1861,Proc. Acad. Nat. Sci. Phil.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Cibdelis,bachei,Cibdelis bachei,1897,Can. Ent.,,,,x,,,,,,
lit,Coleoptera,Tenebrionidae,Cibdelis,bachei,Cibdelis bachei,1901,Calif. Acad. Sci. Occ. Pap.,,,,x,x,x,,,,
lit,Coleoptera,Tenebrionidae,Coelocnemis,magna,Coelocnemis magna,1973,Univ. Calif. Publ. Ent.,,,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Coelotaxis,,Coelotaxis ,NA,,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coelus,ciliatus,Coelus ciliatus,1976,J. Kansas Ent. Soc.,,,x,,,,,,,
lit,Coleoptera,Tenebrionidae,Coelus,globosus,Coelus globosus,1976,J. Kansas Ent. Soc.,,,x,,,,x,x,x,x
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1919,Trans. Amer. Ent. Soc.,,,,,,,x,x,x,x
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1897,Can. Ent.,,,,,,,,,x,x
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1901,Calif. Acad. Sci. Occ. Pap.,,,,x,,,,,,x
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1901,Calif. Acad. Sci. Occ. Pap.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1897,Can. Ent.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1919,Trans. Amer. Ent. Soc.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1974,Pan-Pac. Ent.,1972,4,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coelus,pacificus,Coelus pacificus,1976,J. Kansas Ent. Soc.,,,x,,x,x,,,x,x
lit,Coleoptera,Tenebrionidae,Coelus,remotus,Coelus remotus,NA,,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coelus,sp.,Coelus sp.,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Conibius,guadalupensis,Conibius guadalupensis,1890,Ann. N. Y. Acad. Sci.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Conibius,seriatus,Conibius seriatus,1897,Can. Ent.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontides,,Coniontides ,NA,,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontides,clementinus,Coniontides clementinus,NA,,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontides,insularis,Coniontides insularis,NA,,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,,Coniontis ,1972,Quaest. Ent.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,angustula,Coniontis angustula,1897,Can. Ent.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,densa,Coniontis densa,1908,Proc. Wash. Acad. Sci.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,elliptica,Coniontis elliptica,1897,Can. Ent.,,,,,x,,,,,x
lit,Coleoptera,Tenebrionidae,Coniontis,elliptica,Coniontis elliptica,1901,Calif. Acad. Sci. Occ. Pap.,,,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,elliptica,Coniontis elliptica,1905,Bull. S. Calif. Acad. Sci.,1904,3,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,elliptica,Coniontis elliptica,1908,Proc. Wash. Acad. Sci.,,,,,x,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,elliptica,Coniontis elliptica,1977,Pan-Pac. Ent.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,elliptica catalinae,Coniontis elliptica catalinae,NA,,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1866,Smith. Misc. Collns.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1890,Ann. N. Y. Acad. Sci.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1897,Can. Ent.,,,,,,,x,,,x
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1897,Can. Ent.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1897,Can. Ent.,,,,x,,x,,,,x
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1901,Calif. Acad. Sci. Occ. Pap.,,,,,,,x,,,x
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1901,Calif. Acad. Sci. Occ. Pap.,,,,x,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1908,Proc. Wash. Acad. Sci.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1921,"Stan. Univ. Publ., Univ. Ser.",,,x,x,,x,x,,x,x
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1908,Proc. Wash. Acad. Sci.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1908,Proc. Wash. Acad. Sci.,,,,,,,,,,?
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1921,"Stan. Univ. Publ., Univ. Ser.",,,x,x,,x,x,,x,x
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1908,Proc. Wash. Acad. Sci.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1974,Pan-Pac. Ent.,1972,4,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1977,Pan-Pac. Ent.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1985,Ent. Calif. Ch. Isls. Proc.,,,x,x,,x,x,x,,x
lit,Coleoptera,Tenebrionidae,Coniontis,lata,Coniontis lata,1991,Herp. Monographs,,,,x,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,muricata,Coniontis muricata,1897,Can. Ent.,1875,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,muricata,Coniontis muricata,1897,Can. Ent.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,punctulata,Coniontis punctulata,1897,Can. Ent.,1875,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,punctulata,Coniontis punctulata,1908,Proc. Wash. Acad. Sci.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,santarosae,Coniontis santarosae,1921,Stanford Univ. Publ. Bio. Ser.,,,,,,,,x,,x
lit,Coleoptera,Tenebrionidae,Coniontis,sp.,Coniontis sp.,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,subpubescens,Coniontis subpubescens,1876,App. JJ Ann. Rept. Eng.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,subpubescens,Coniontis subpubescens,1897,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,subpubescens,Coniontis subpubescens,1897,Can. Ent.,,,,,x,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,subpubescens,Coniontis subpubescens,1916,Ent. News,1915,8,,,,,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,subpubescens,Coniontis subpubescens,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,subpubescens,Coniontis subpubescens,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Coniontis,vandykei,Coniontis vandykei,1921,"Stan. Univ. Publ., Univ. Ser.",,,x,x,,x,x,,x,x
lit,Coleoptera,Tenebrionidae,Coniontis,viatica,Coniontis viatica,1876,App. JJ Ann. Rept. Eng.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,viatica,Coniontis viatica,1897,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,viatica,Coniontis viatica,1897,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Coniontis,viatica,Coniontis viatica,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Corticeus,opaculus,Corticeus opaculus,1990,Ann. Ent. Soc. Amer.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Cryptadius,inflatus,Cryptadius inflatus,1980,The Calif. Isls.: Proc. Multi.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Cryptadius,inflatus,Cryptadius inflatus,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Cryptadius,inflatus inflatus,Cryptadius inflatus inflatus,1985,Pan-Pac. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Eleodes,acuticauda,Eleodes acuticauda,1909,Bull. U.S. Natl. Mus.,,,,,,,,,x,
lit,Coleoptera,Tenebrionidae,Eleodes,dentipes,Eleodes dentipes,1889,Proc. U. S. Nat. Mus.,,,,,,x,,,,
lit,Coleoptera,Tenebrionidae,Eleodes,dentipes,Eleodes dentipes,1897,Can. Ent.,,,,,,x,,,x,x
lit,Coleoptera,Tenebrionidae,Eleodes,dentipes,Eleodes dentipes,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1861,Proc. Acad. Nat. Sci. Phil.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1901,Calif. Acad. Sci. Occ. Pap.,,,,,,,,,,x
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1909,Bull. U.S. Natl. Mus.,,,,,,,x,x,,
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1918,Ent. News,,,,,,,x,x,,
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1939,Trans. Amer. Ent. Soc.,,,,,,,,,,x
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1972,"Ph.D. diss., Univ. Calif. R",,,x,,,,x,x,,x
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1985,Ent. Calif. Ch. Isls. Proc.,,,x,x,,,x,x,,x
lit,Coleoptera,Tenebrionidae,Eleodes,inculta,Eleodes inculta,1985,Ent. Calif. Ch. Isl.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Eleodes,laticollis apprima,Eleodes laticollis apprima,1921,Stanford Univ. Publ. Bio. Ser.,,,,,,,,,,
lit,Coleoptera,Tenebrionidae,Eleodes,laticollis apprima,Eleodes laticollis apprima,1974,Pan-Pac. Ent.,1972,4,,,,x,,,,
