,source,month,year,island,class,acceptedFamily,acceptedGenus,acceptedName,latitude,longitude
217,iNaturalist,2,2021,Santa Cruz,Reptilia,Colubridae,Pituophis,Pituophis catenifer pumilus,33.99266825,-119.707683
218,iNaturalist,2,2021,Santa Cruz,Reptilia,Colubridae,Pituophis,Pituophis catenifer pumilus,34.04827825,-119.5568508
219,iNaturalist,4,2021,Santa Cruz,Reptilia,Colubridae,Pituophis,Pituophis catenifer pumilus,34.04833333,-119.5597667
220,iNaturalist,6,2019,Santa Cruz,Reptilia,Colubridae,Pituophis,Pituophis catenifer pumilus,34.00485278,-119.7047417
221,iNaturalist,5,2019,Santa Rosa,Reptilia,Colubridae,Pituophis,Pituophis catenifer pumilus,34.00847626,-120.069931
222,iNaturalist,4,2019,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.32957,-118.344225
223,iNaturalist,4,2019,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.38540667,-118.4089017
224,iNaturalist,4,2019,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.38838833,-118.4091983
225,iNaturalist,4,2019,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.39029667,-118.4119367
226,iNaturalist,4,2019,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.39679333,-118.41049
227,iNaturalist,4,2019,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.40056167,-118.4069183
228,iNaturalist,4,2019,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.40411,-118.4022683
229,iNaturalist,6,2016,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.32928139,-118.3390795
230,iNaturalist,3,2021,Santa Catalina,Reptilia,Scincidae,Plestiodon,Plestiodon skiltonianus,33.32542792,-118.3406974
231,iNaturalist,7,2015,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.007847,-119.746621
232,iNaturalist,10,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01910536,-119.6840072
233,iNaturalist,10,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.018945,-119.6806783
234,iNaturalist,11,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04769289,-119.5681296
235,iNaturalist,6,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01761902,-119.6820331
236,iNaturalist,6,2016,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04459747,-119.5606101
237,iNaturalist,4,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.96558333,-119.6863167
238,iNaturalist,4,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02289735,-119.6925866
239,iNaturalist,4,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03190667,-119.7961083
240,iNaturalist,4,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01828206,-119.6809841
241,iNaturalist,4,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01790508,-119.6836402
242,iNaturalist,4,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02688259,-119.6948759
243,iNaturalist,7,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04967783,-119.5579133
244,iNaturalist,7,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0500121,-119.7988861
245,iNaturalist,4,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01005982,-119.6995343
246,iNaturalist,10,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01865283,-119.6839217
247,iNaturalist,4,2021,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02909167,-119.7008533
248,iNaturalist,7,2016,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.98239598,-120.0136747
249,iNaturalist,7,2016,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99276394,-120.0454084
250,iNaturalist,7,2016,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00886057,-120.0499433
251,iNaturalist,5,2016,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99688872,-120.0524139
252,iNaturalist,9,2018,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00412029,-120.0530556
253,iNaturalist,3,2020,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.96749856,-120.0925408
254,iNaturalist,3,2020,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.96461117,-120.110929
255,iNaturalist,6,2020,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01626991,-120.0991927
256,iNaturalist,6,2020,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0097,-120.0490278
257,iNaturalist,6,2020,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.9922,-120.0465555
258,iNaturalist,10,2013,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.017143,-119.684029
259,iNaturalist,7,2015,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.997031,-119.724197
260,iNaturalist,7,2015,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.006779,-119.747243
261,iNaturalist,7,2015,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.984106,-119.666597
262,iNaturalist,3,2016,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.994861,-119.632359
263,iNaturalist,3,2016,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.018136,-119.683903
264,iNaturalist,7,2013,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01822128,-119.6829572
265,iNaturalist,6,2008,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99586,-119.717098
266,iNaturalist,3,2014,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0186607,-119.6850586
267,iNaturalist,5,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03026032,-119.7013128
268,iNaturalist,5,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0178426,-119.6815878
269,iNaturalist,5,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01935435,-119.6788949
270,iNaturalist,8,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01837616,-119.6840286
271,iNaturalist,8,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02300023,-119.691925
272,iNaturalist,8,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02463638,-119.6927404
273,iNaturalist,4,2017,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99935752,-119.7342181
274,iNaturalist,4,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.996402,-119.71715
275,iNaturalist,3,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99405843,-119.6980716
276,iNaturalist,3,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99414825,-119.6980209
277,iNaturalist,3,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99403,-119.6979828
278,iNaturalist,6,2006,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01837616,-119.6828699
279,iNaturalist,6,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04783724,-119.8193412
280,iNaturalist,7,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02782583,-119.7009878
281,iNaturalist,4,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03034667,-119.7888383
282,iNaturalist,9,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01849715,-119.683117
283,iNaturalist,9,2018,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01784734,-119.6830033
284,iNaturalist,8,2014,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.018541,-119.683679
285,iNaturalist,6,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01483413,-119.6773448
286,iNaturalist,6,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01554172,-119.6770008
287,iNaturalist,3,2011,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01823831,-119.6853957
288,iNaturalist,8,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02672851,-119.6959149
289,iNaturalist,9,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01994226,-119.6847795
290,iNaturalist,9,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01994226,-119.6847795
291,iNaturalist,7,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04835221,-119.8177457
292,iNaturalist,2,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01936944,-119.6793667
293,iNaturalist,2,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01677686,-119.6789117
294,iNaturalist,3,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0181305,-119.68383
295,iNaturalist,3,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01808617,-119.683845
296,iNaturalist,3,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99848041,-119.7343484
297,iNaturalist,4,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99861598,-119.7365172
298,iNaturalist,4,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99944371,-119.7338613
299,iNaturalist,3,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01886192,-119.685596
300,iNaturalist,6,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01914563,-119.6836445
301,iNaturalist,6,2016,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01874964,-119.6829333
302,iNaturalist,7,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.999125,-119.7341833
303,iNaturalist,8,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01697165,-119.6735502
304,iNaturalist,9,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01260674,-119.6876533
305,iNaturalist,10,2020,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.026725,-119.6953667
306,iNaturalist,2,2021,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01915668,-119.6804956
307,iNaturalist,4,2021,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01786383,-119.6832283
308,iNaturalist,4,2021,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02945485,-119.70062
309,iNaturalist,5,2006,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04183538,-120.3512249
310,iNaturalist,8,2020,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0425305,-120.35132
311,iNaturalist,8,2020,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04256111,-120.3511556
312,iNaturalist,7,2016,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00270231,-120.0598471
313,iNaturalist,7,2016,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.98696057,-120.0275381
314,iNaturalist,11,2016,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01906111,-120.0980694
315,iNaturalist,9,2017,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99947887,-120.0581818
316,iNaturalist,7,2017,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.97982891,-120.0371761
317,iNaturalist,9,2018,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.94248833,-119.9717667
318,iNaturalist,9,2018,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95077833,-119.9712583
319,iNaturalist,10,2018,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00501667,-120.0914695
320,iNaturalist,5,2019,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95292,-119.9728483
321,iNaturalist,5,2019,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.97685623,-120.2007904
322,iNaturalist,5,2019,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00406265,-120.0913544
323,iNaturalist,11,2019,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00309076,-120.0516354
324,iNaturalist,10,2019,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.97734875,-120.0896313
325,iNaturalist,5,2016,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.98978601,-120.0837461
326,iNaturalist,8,2020,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01176445,-120.0964986
327,iNaturalist,3,2021,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.007225,-120.0493
328,iNaturalist,5,2021,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.999079,-120.060416
329,iNaturalist,4,2019,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02962222,-119.7009111
330,iNaturalist,8,2020,Santa Cruz,Reptilia,Emydidae,Trachemys,Trachemys scripta,34.00853333,-119.6549533
331,iNaturalist,6,2019,Santa Catalina,Reptilia,Emydidae,Trachemys,Trachemys scripta,33.35065481,-118.429947
332,iNaturalist,3,2016,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.902881,-118.498074
333,iNaturalist,4,2016,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.806441,-118.425429
334,iNaturalist,4,2016,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.995692,-118.552136
335,iNaturalist,4,2017,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.01587294,-118.6054954
336,iNaturalist,4,2017,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.89235837,-118.4640851
337,iNaturalist,4,2017,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.9028812,-118.4980744
338,iNaturalist,10,2017,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.93305569,-118.5062599
339,iNaturalist,10,2017,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.94011516,-118.5074615
340,iNaturalist,1,2018,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99595444,-118.5523324
341,iNaturalist,4,2018,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.87921661,-118.439262
342,iNaturalist,4,2018,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.8836236,-118.5081482
343,iNaturalist,9,2018,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99629733,-118.553049
344,iNaturalist,7,2017,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.01710429,-118.5786866
345,iNaturalist,10,2018,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.88508336,-118.5176881
346,iNaturalist,12,2018,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.9956775,-118.5529689
347,iNaturalist,1,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.87903889,-118.4390417
348,iNaturalist,1,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.87486569,-118.4626579
349,iNaturalist,1,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.8794023,-118.4617144
350,iNaturalist,2,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.95002152,-118.5496854
351,iNaturalist,2,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.9182706,-118.5403851
352,iNaturalist,2,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.00534387,-118.5537314
353,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.82537842,-118.3655548
354,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99835968,-118.5529099
355,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.91840483,-118.4908359
356,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.91875776,-118.4906233
357,iNaturalist,1,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99490556,-118.5483861
358,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.87898825,-118.4326758
359,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.91809167,-118.5270467
360,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.825785,-118.3593933
361,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.85540333,-118.41518
362,iNaturalist,3,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.825737,-118.3595734
363,iNaturalist,4,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.84548284,-118.4600978
364,iNaturalist,4,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.98341751,-118.5712738
365,iNaturalist,4,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99004745,-118.573204
366,iNaturalist,4,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.82194167,-118.36712
367,iNaturalist,6,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.91937637,-118.5436554
368,iNaturalist,6,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.87454667,-118.4873583
369,iNaturalist,6,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.91653824,-118.4861298
370,iNaturalist,7,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99617833,-118.55227
371,iNaturalist,8,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.01911117,-118.5844583
372,iNaturalist,12,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.01732234,-118.5952776
373,iNaturalist,12,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.01667158,-118.5971493
374,iNaturalist,12,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.94574822,-118.5320617
375,iNaturalist,12,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.00213911,-118.5550512
376,iNaturalist,1,2020,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99051081,-118.5501846
377,iNaturalist,1,2020,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.016225,-118.597275
378,iNaturalist,1,2020,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.00474642,-118.5528387
379,iNaturalist,2,2020,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.01674563,-118.5862134
380,iNaturalist,6,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.91635886,-118.486809
381,iNaturalist,6,2019,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.95519514,-118.5371193
382,iNaturalist,11,2020,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99591167,-118.553445
383,iNaturalist,2,2021,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.87047167,-118.4258633
384,iNaturalist,2,2021,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.99603333,-118.5534667
385,iNaturalist,2,2021,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.98586333,-118.5740133
386,iNaturalist,3,2021,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.91776667,-118.487175
387,iNaturalist,4,2021,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.02744167,-118.5846417
388,iNaturalist,4,2021,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,32.870155,-118.437155
389,iNaturalist,4,2021,San Clemente,Reptilia,Phrynosomatidae,Uta,Uta stansburiana,33.02248473,-118.5929727
