source,id,observed_o,month,year,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,acceptedFamily,acceptedGenus,scientific,acceptedName,common_nam,iconic_tax,taxon_id
iNaturalist,6167332,Fri Apr 01 2016 19:09:17 GMT-0700 (PDT),4,2016,4/1/16,2016-04-02 02:09:17 UTC,Pacific Time (US & Canada),479126,pelicanskeleton,2017-05-11 03:25:08 UTC,2020-04-13 00:19:29 UTC,research, ,https://www.inaturalist.org/observations/6167332,https://static.inaturalist.org/photos/7734908/medium.jpg?1494473129, , , ,3,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.97554372,-118.4770153,73,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,8402950,Fri Oct 13 2017 16:34:11 GMT-0700 (PDT),10,2017,10/13/17,2017-10-13 23:34:11 UTC,Pacific Time (US & Canada),364713,terrilldactyl,2017-10-14 19:56:28 UTC,2020-04-13 00:19:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8402950,https://static.inaturalist.org/photos/11189823/medium.jpg?1508036574, , , ,2,0,FALSE,3,San Clemente,"California, US",32.80462672,-118.427519,1354,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,8456789,2017/10/13 4:34 PM HST,10,2017,10/13/17,2017-10-14 02:34:00 UTC,Hawaii,364713,terrilldactyl,2017-10-18 20:41:28 UTC,2020-04-13 00:19:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8456789,https://static.inaturalist.org/photos/11270531/medium.jpg?1508357504, , , ,4,0,FALSE,0,San Clemente,"California, US",32.9316453,-118.4930479,3221,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,8456795,2017/10/14 9:29 AM HST,10,2017,10/14/17,2017-10-14 19:29:00 UTC,Hawaii,364713,terrilldactyl,2017-10-18 20:41:34 UTC,2020-04-13 00:19:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8456795,https://static.inaturalist.org/photos/11270565/medium.jpg?1508357644, , , ,4,0,FALSE,0,San Clemente,"Los Angeles County, US-CA, US",32.88801435,-118.4677294,977,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,10483055,2017/10/25 4:35 PM PDT,10,2017,10/25/17,2017-10-25 23:35:00 UTC,Pacific Time (US & Canada),213838,vireolanius,2018-03-29 02:23:38 UTC,2020-04-13 00:23:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10483055,https://inaturalist-open-data.s3.amazonaws.com/photos/14575454/medium.jpg?1522289949, , , ,3,0,FALSE,0,San Clemente,"California, US",32.87232502,-118.432473,0,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,10608515,2018/01/31 9:32 AM PST,1,2018,1/31/18,2018-01-31 17:32:00 UTC,Pacific Time (US & Canada),724795,jim_carretta,2018-04-04 05:17:13 UTC,2018-06-25 01:21:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10608515,https://inaturalist-open-data.s3.amazonaws.com/photos/14794048/medium.jpeg?1522818918, , ,"Only canine out here. Other possibilities include feral cats, but these are ovelapping hind / front canine tracks.",1,0,FALSE,0,San Clemente,"California, US",32.99869196,-118.4727193,706,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,11551940,Tue Apr 03 2018 07:45:38 GMT-0700 (PDT),4,2018,4/3/18,2018-04-03 14:45:38 UTC,Pacific Time (US & Canada),730132,sternad,2018-04-27 23:28:23 UTC,2020-04-13 00:24:31 UTC,research, ,https://www.inaturalist.org/observations/11551940,https://static.inaturalist.org/photos/16494776/medium.jpg?1524871711, , , ,2,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.91282614,-118.5597931,7054,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,11560979,2018/04/27 4:31 PM PDT,4,2018,4/27/18,2018-04-27 23:31:00 UTC,Pacific Time (US & Canada),213838,vireolanius,2018-04-28 01:08:04 UTC,2020-04-13 00:24:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11560979,https://inaturalist-open-data.s3.amazonaws.com/photos/16509458/medium.jpg?1524877526, , , ,5,0,FALSE,0,San Clemente,"California, US",32.80637514,-118.5349997,20327,29039, ,obscured,TRUE, ,google,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,11936013,2018/04/30 4:00 PM PDT,4,2018,4/30/18,2018-04-30 23:00:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,2018-04-30 23:30:02 UTC,2020-04-13 00:24:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11936013,https://inaturalist-open-data.s3.amazonaws.com/photos/17089726/medium.jpg?1525130927, , , ,4,0,FALSE,0,San Clemente,"Los Angeles County, US-CA, US",32.86908037,-118.5822327,643,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,12812792,2014/04/21 5:26 PM PDT,4,2014,4/21/14,2014-04-22 00:26:00 UTC,Pacific Time (US & Canada),14811,snakeinmypocket,2018-05-25 23:53:08 UTC,2018-06-21 00:37:50 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/12812792,https://inaturalist-open-data.s3.amazonaws.com/photos/18577399/medium.jpeg?1527285988, , , ,2,0,FALSE,0,San Clemente,"California, US",32.97192521,-118.4441028,1953,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,14534836,2018/07/19 5:42 PM PDT,7,2018,7/19/18,2018-07-20 00:42:00 UTC,Pacific Time (US & Canada),1096335,codywoody10,2018-07-20 04:05:12 UTC,2020-04-13 00:24:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14534836,https://inaturalist-open-data.s3.amazonaws.com/photos/21646404/medium.jpeg?1532059412, , , ,3,0,FALSE,0,San Clemente,"Los Angeles County, US-CA, US",32.80333454,-118.4541651,1953,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,15757035,2018/08/17 7:22 AM PDT,8,2018,8/17/18,2018-08-17 14:22:00 UTC,Pacific Time (US & Canada),266196,shrike2,2018-08-21 16:34:39 UTC,2018-08-21 20:02:25 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/15757035,https://inaturalist-open-data.s3.amazonaws.com/photos/23536101/medium.jpg?1534868943, , , ,2,0,FALSE,0,San Clemente,"California, US",32.97722077,-118.5804583,981,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,17987497,2018/08/31 8:00 AM PDT,8,2018,8/31/18,2018-08-31 15:00:00 UTC,Pacific Time (US & Canada),213838,vireolanius,2018-10-31 15:55:26 UTC,2018-11-16 16:35:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17987497,https://inaturalist-open-data.s3.amazonaws.com/photos/27494563/medium.jpg?1541001231, , ,foraging on dead Risso's Dolphin,4,0,FALSE,0,San Clemente,"California, US",32.86130691,-118.4056416,15,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,18148989,2018-09-02 6:11:32 PM PDT,9,2018,9/2/18,2018-09-03 01:11:32 UTC,Pacific Time (US & Canada),931819,elizabercel,2018-11-06 01:09:31 UTC,2020-04-13 00:26:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18148989,https://inaturalist-open-data.s3.amazonaws.com/photos/27743637/medium.jpeg?1541466573, , , ,3,0,FALSE,2,San Clemente,"California, US",32.81726265,-118.5851145,0,29039, ,obscured,TRUE,gps,gps,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,18455861,Thu Nov 15 2018 16:02:20 GMT-0800 (PST),11,2018,11/15/18,2018-11-16 00:02:20 UTC,Pacific Time (US & Canada),213838,vireolanius,2018-11-17 20:53:20 UTC,2020-04-13 00:26:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18455861,https://inaturalist-open-data.s3.amazonaws.com/photos/28217611/medium.jpg?1542488004, , , ,3,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.9144201,-118.5232432,50,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,18832680,Mon Dec 03 2018 16:02:07 GMT-0800 (PST),12,2018,12/3/18,2018-12-04 00:02:07 UTC,Pacific Time (US & Canada),213838,vireolanius,2018-12-04 23:36:07 UTC,2021-02-05 21:16:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18832680,https://inaturalist-open-data.s3.amazonaws.com/photos/28848393/medium.jpg?1543966656, , , ,2,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.98541513,-118.534747,65,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,19124375,Thu Dec 20 2018 12:35:56 GMT-0800 (PST),12,2018,12/20/18,2018-12-20 20:35:56 UTC,Pacific Time (US & Canada),213838,vireolanius,2018-12-20 22:11:37 UTC,2019-01-20 16:15:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19124375,https://inaturalist-open-data.s3.amazonaws.com/photos/29355641/medium.jpg?1545343906, , , ,6,0,FALSE,3,San Clemente,"California, US",32.8849712,-118.4423077,5,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,19144825,Fri Dec 21 2018 15:32:50 GMT-0800 (PST),12,2018,12/21/18,2018-12-21 23:32:50 UTC,Pacific Time (US & Canada),213838,vireolanius,2018-12-22 02:02:46 UTC,2020-04-13 00:26:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19144825,https://inaturalist-open-data.s3.amazonaws.com/photos/29393052/medium.jpg?1545444172, , , ,4,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.88843438,-118.574679,5,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,19196798,Mon Dec 24 2018 08:36:20 GMT-0800 (PST),12,2018,12/24/18,2018-12-24 16:36:20 UTC,Pacific Time (US & Canada),213838,vireolanius,2018-12-24 17:55:47 UTC,2020-01-21 02:29:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19196798,https://inaturalist-open-data.s3.amazonaws.com/photos/29485727/medium.jpg?1545674163, , ,Scat,1,0,FALSE,3,San Clemente,"California, US",32.94175319,-118.4479338,5,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,19253411,2018/08/17 7:22 AM PDT,8,2018,8/17/18,2018-08-17 14:22:00 UTC,Pacific Time (US & Canada),266196,shrike2,2018-12-27 19:07:49 UTC,2020-04-13 00:26:05 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/19253411,https://inaturalist-open-data.s3.amazonaws.com/photos/29582887/medium.jpg?1545937511, , , ,3,0,FALSE,0,San Clemente,"California, US",32.83577823,-118.4936499,325,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,19253412,2018/08/27 3:56 PM PDT,8,2018,8/27/18,2018-08-27 22:56:00 UTC,Pacific Time (US & Canada),266196,shrike2,2018-12-27 19:07:50 UTC,2021-01-09 05:06:01 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/19253412,https://inaturalist-open-data.s3.amazonaws.com/photos/29582897/medium.jpg?1545937529, , ,Red phase,3,0,FALSE,0,San Clemente,"California, US",32.92724599,-118.4904254,325,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,20526770,2019/02/15 12:21 PM PST,2,2019,2/15/19,2019-02-15 20:21:00 UTC,Pacific Time (US & Canada),523703,acurtis,2019-02-21 06:30:42 UTC,2019-02-22 02:09:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20526770,https://inaturalist-open-data.s3.amazonaws.com/photos/31685984/medium.jpeg?1550730627, , , ,2,0,FALSE,0,San Clemente,"California, US",32.96790499,-118.5173444,398,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,20828291,Tue Feb 26 2019 16:01:56 GMT-0800 (PST),2,2019,2/26/19,2019-02-27 00:01:56 UTC,Pacific Time (US & Canada),213838,vireolanius,2019-02-28 14:41:02 UTC,2021-01-09 05:06:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20828291,https://inaturalist-open-data.s3.amazonaws.com/photos/32127409/medium.jpg?1551364950, , , ,4,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",33.07550854,-118.4930979,5,29012, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,21039710,2019/03/07 10:53 AM PST,3,2019,3/7/19,2019-03-07 18:53:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,2019-03-08 02:13:54 UTC,2020-04-13 00:25:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21039710,https://inaturalist-open-data.s3.amazonaws.com/photos/32502133/medium.jpg?1552010383, , , ,2,0,FALSE,0,San Clemente,"California, US",32.98248962,-118.4676787,149,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,21260485,2019/02/27 10:12 AM PST,2,2019,2/27/19, ,Pacific Time (US & Canada),266196,shrike2,2019-03-15 16:40:26 UTC,2020-04-13 00:25:43 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/21260485,https://static.inaturalist.org/photos/32870036/medium.jpg?1552667200, , , ,3,0,FALSE,0,San Clemente,"California, US",32.95101337,-118.5864897,45,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,21525995,Wed Mar 20 2019 15:20:11 GMT-0700 (PDT),3,2019,3/20/19,2019-03-20 22:20:11 UTC,Pacific Time (US & Canada),246499,sulavanderplank,2019-03-23 20:10:13 UTC,2020-04-13 00:25:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/21525995,https://static.inaturalist.org/photos/33338588/medium.jpg?1553395748, , , ,3,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.8418521,-118.4273248,5,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,21759682,3/21/19,3,2019,3/21/19, ,Pacific Time (US & Canada),12809,cedric_lee,2019-03-30 00:55:19 UTC,2019-03-30 17:38:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21759682,https://inaturalist-open-data.s3.amazonaws.com/photos/33690136/medium.jpeg?1553895987, , , ,2,0,FALSE,0,San Clemente,"Los Angeles County, US-CA, US",32.86128624,-118.5589293,0,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,21802924,2019/03/24 10:18 AM PDT,3,2019,3/24/19,2019-03-24 17:18:00 UTC,Pacific Time (US & Canada),12809,cedric_lee,2019-03-30 23:10:48 UTC,2019-03-30 23:54:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21802924,https://inaturalist-open-data.s3.amazonaws.com/photos/33762693/medium.jpeg?1553979344, , , ,1,0,FALSE,0,San Clemente,"California, US",32.9319804,-118.368511,0,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,22570136,Tue Apr 16 2019 08:03:09 GMT-0700 (PDT),4,2019,4/16/19,2019-04-16 15:03:09 UTC,Pacific Time (US & Canada),213838,vireolanius,2019-04-16 19:02:28 UTC,2020-04-13 00:25:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22570136,https://inaturalist-open-data.s3.amazonaws.com/photos/34968087/medium.jpg?1555441363, , , ,3,0,FALSE,3,San Clemente,"California, US",32.86874217,-118.5346151,50,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,24121040,Mon Apr 29 2019 18:28:30 GMT-0700 (PDT),4,2019,4/29/19,2019-04-30 01:28:30 UTC,Pacific Time (US & Canada),1474963,stephlbartlett,2019-04-30 03:01:58 UTC,2019-04-30 03:17:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24121040,https://inaturalist-open-data.s3.amazonaws.com/photos/37302723/medium.jpg?1556593324, , , ,2,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.89401065,-118.4550259,5,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,24409287,Thu May 02 2019 10:40:17 GMT-0700 (PDT),5,2019,5/2/19,2019-05-02 17:40:17 UTC,Pacific Time (US & Canada),61862,jrebman,2019-05-03 00:42:46 UTC,2020-04-13 00:25:14 UTC,research, ,https://www.inaturalist.org/observations/24409287,https://static.inaturalist.org/photos/37744772/medium.jpg?1556844172, , , ,5,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",33.09972012,-118.5564977,16,29012, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,25059133,Sun May 12 2019 15:42:37 GMT-0700 (PDT),5,2019,5/12/19,2019-05-12 22:42:37 UTC,Pacific Time (US & Canada),213838,vireolanius,2019-05-13 14:37:09 UTC,2020-04-13 00:27:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25059133,https://inaturalist-open-data.s3.amazonaws.com/photos/38778552/medium.jpg?1557758235, , , ,3,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.91319594,-118.4894387,34,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,25361833,Sat May 18 2019 20:09:36 GMT-0700 (PDT),5,2019,5/18/19,2019-05-19 03:09:36 UTC,Pacific Time (US & Canada),613098,dmathews,2019-05-19 03:24:56 UTC,2020-04-13 00:27:26 UTC,research, ,https://www.inaturalist.org/observations/25361833,https://static.inaturalist.org/photos/39271074/medium.jpg?1558236297, , , ,3,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.94632762,-118.412664,19,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,25905742,Mon May 27 2019 07:38:51 GMT-0700 (PDT),5,2019,5/27/19,2019-05-27 14:38:51 UTC,Pacific Time (US & Canada),213838,vireolanius,2019-05-27 22:11:03 UTC,2020-04-13 00:27:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25905742,https://inaturalist-open-data.s3.amazonaws.com/photos/40177787/medium.jpg?1558995070, , , ,2,0,FALSE,3,San Clemente,"Los Angeles County, US-CA, US",32.88219081,-118.4927721,88,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,26536672,2019-05-29 4:38:49 PM PDT,5,2019,5/29/19,2019-05-29 23:38:49 UTC,Pacific Time (US & Canada),34488,pileated,2019-06-07 05:38:44 UTC,2020-04-13 00:27:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/26536672,https://inaturalist-open-data.s3.amazonaws.com/photos/41214307/medium.jpg?1559885926, , , ,3,0,FALSE,2,San Clemente,"Los Angeles County, US-CA, US",32.81977633,-118.4503473,0,29039, ,obscured,TRUE,gps,gps,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,27513286,2018/08/27 3:56 PM PDT,8,2018,8/27/18,2018-08-27 22:56:00 UTC,Pacific Time (US & Canada),266196,shrike2,2019-06-23 17:13:00 UTC,2020-04-13 00:29:43 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/27513286,https://static.inaturalist.org/photos/42815417/medium.jpg?1561309886, , , ,4,0,FALSE,0,San Clemente,"California, US",32.82867986,-118.5156452,205,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,28219975,2019-06-23 10:16:35 AM PDT,6,2019,6/23/19,2019-06-23 17:16:35 UTC,Pacific Time (US & Canada),34488,pileated,2019-07-05 07:29:23 UTC,2020-04-13 00:26:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/28219975,https://inaturalist-open-data.s3.amazonaws.com/photos/43975887/medium.jpg?1562311765, , , ,4,0,FALSE,2,San Clemente,"California, US",32.99799846,-118.4568876,0,29039, ,obscured,TRUE,gps,gps,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,28220202,2019-06-21 11:42:10 AM PDT,6,2019,6/21/19,2019-06-21 18:42:10 UTC,Pacific Time (US & Canada),34488,pileated,2019-07-05 07:42:19 UTC,2020-04-13 00:29:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/28220202,https://inaturalist-open-data.s3.amazonaws.com/photos/43976299/medium.jpg?1562312541, , , ,4,0,FALSE,2,San Clemente,"California, US",32.81753821,-118.5116668,1407,29039, ,obscured,TRUE,gps,gps,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,28697022,2018/09/01 4:21 PM PDT,9,2018,9/1/18,2018-09-01 23:21:00 UTC,Pacific Time (US & Canada),213838,vireolanius,2019-07-12 21:59:39 UTC,2020-04-20 15:56:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28697022,https://inaturalist-open-data.s3.amazonaws.com/photos/44750717/medium.jpg?1562968676, ,SCI, ,5,0,FALSE,0,San Clemente,"Los Angeles County, US-CA, US",32.919362,-118.4367121,1095,29039, ,obscured,TRUE, ,manual,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,29350681,2019/07/21 9:03 AM PDT,7,2019,7/21/19,2019-07-21 16:03:00 UTC,Pacific Time (US & Canada),724795,jim_carretta,2019-07-23 00:17:16 UTC,2019-07-26 03:05:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29350681,https://inaturalist-open-data.s3.amazonaws.com/photos/45802341/medium.jpeg?1563840641, , , ,2,0,FALSE,0,San Clemente,"California, US",32.83908078,-118.4867241,320,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,30114489,Sat Aug 03 2019 10:05:53 GMT-0700 (PDT),8,2019,8/3/19,2019-08-03 17:05:53 UTC,Pacific Time (US & Canada),213838,vireolanius,2019-08-03 17:18:40 UTC,2020-04-13 00:28:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30114489,https://inaturalist-open-data.s3.amazonaws.com/photos/47029531/medium.jpg?1564852725, , , ,3,0,FALSE,3,San Clemente,"California, US",32.90519541,-118.4737451,5,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,30250963,Mon Aug 05 2019 07:51:28 GMT-0700 (PDT),8,2019,8/5/19,2019-08-05 14:51:28 UTC,Pacific Time (US & Canada),213838,vireolanius,2019-08-05 16:30:06 UTC,2020-04-15 15:13:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30250963,https://inaturalist-open-data.s3.amazonaws.com/photos/47251480/medium.jpg?1565022611, , , ,4,0,FALSE,3,San Clemente,"California, US",32.98489502,-118.5604613,10,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
iNaturalist,31154794,Thu Aug 15 2019 08:41:58 GMT-0700 (PDT),8,2019,8/15/19,2019-08-15 15:41:58 UTC,Pacific Time (US & Canada),246499,sulavanderplank,2019-08-20 02:13:58 UTC,2020-04-13 00:28:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/31154794,https://static.inaturalist.org/photos/48783637/medium.jpg?1566320693, , , ,2,0,FALSE,3,San Clemente,"California, US",32.80280554,-118.4920668,5,29039, ,obscured,TRUE, , ,San Clemente Island Fox,Canidae,Urocyon,Urocyon littoralis clementae,Urocyon littoralis clementae,San Clemente Island Fox,Mammalia,179952
